class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
a,30,42,16,24,42,0,24,0,18,30,0,0,30,0,0,0,30,42,16,24,42,0,24,0,18,30,0,0,30,0,0,0,30,42,16,24,42,0,24,0,18,30,0,0,30,0,0,0,30,42,16,24,42,0,24,0,18,30,0,0,30,0,0,0,59,30,25,19,30,0,19,0,11,17,0,0,20,0,0,26,52,29,26,10,36,0,23,0,12,28,0,0,11,0,0,29,58,26,23,15,33,0,25,0,12,24,0,0,19,0,0,21,55,31,22,4,37,0,23,0,16,28,0,0,7,0,0,33,42,45,18,19,30,0,36,0,16,26,0,0,12,0,0,12,38,34,21,36,45,0,22,0,16,14,0,0,23,0,0,7,52,46,21,10,22,0,27,0,20,24,0,0,10,0,0,24,54,33,18,18,33,0,20,0,22,19,0,0,14,0,0,25,28,42,20,30,42,0,30,0,16,24,0,0,24,0,0,0,28,42,20,30,42,0,30,0,16,24,0,0,24,0,0,0,28,42,20,30,42,0,30,0,16,24,0,0,24,0,0,0,28,42,20,30,42,0,30,0,16,24,0,0,24,0,0,0
a,41,44,13,19,20,0,7,0,42,49,0,0,21,0,0,0,35,33,10,12,40,0,15,0,35,35,0,0,41,0,0,0,35,40,10,15,33,0,12,0,35,41,0,0,35,0,0,0,41,20,13,7,44,0,19,0,42,21,0,0,49,0,0,0,47,27,40,23,16,0,33,0,15,33,0,0,10,0,0,12,45,29,31,22,37,0,10,0,23,7,0,0,24,0,0,28,38,28,41,16,32,0,32,0,18,21,0,0,11,0,0,19,53,12,39,10,48,0,13,0,20,6,0,0,18,0,0,37,55,44,17,16,12,0,10,0,41,34,0,0,7,0,0,20,48,19,15,15,47,0,15,0,30,16,0,0,27,0,0,24,46,40,15,10,24,0,19,0,34,35,0,0,20,0,0,13,46,20,21,11,48,0,13,0,32,18,0,0,29,0,0,18,47,47,41,48,22,0,21,0,8,17,0,0,5,0,0,0,39,36,32,35,44,0,40,0,9,9,0,0,12,0,0,0,39,44,32,40,36,0,35,0,9,12,0,0,9,0,0,0,47,22,41,21,47,0,48,0,8,5,0,0,17,0,0,0
a,50,30,35,20,39,0,25,0,27,14,0,0,16,0,0,0,43,45,30,30,31,0,20,0,23,21,0,0,13,0,0,0,43,31,30,20,45,0,30,0,23,13,0,0,21,0,0,0,50,39,35,25,30,0,20,0,27,16,0,0,14,0,0,0,58,21,26,7,36,0,33,0,32,20,0,0,15,0,0,8,67,32,16,27,23,0,10,0,31,7,0,0,27,0,0,16,74,29,28,22,17,0,19,0,16,12,0,0,15,0,0,24,71,23,19,16,26,0,17,0,29,13,0,0,18,0,0,24,69,29,25,10,16,0,27,0,25,35,0,0,8,0,0,12,62,22,22,34,32,0,7,0,25,4,0,0,29,0,0,19,52,27,26,15,34,0,28,0,24,21,0,0,23,0,0,6,68,25,29,30,24,0,9,0,22,8,0,0,27,0,0,14,52,30,28,15,36,0,20,0,32,19,0,0,24,0,0,0,45,44,24,22,29,0,15,0,27,30,0,0,20,0,0,0,45,29,24,15,44,0,22,0,27,20,0,0,30,0,0,0,52,36,28,20,30,0,15,0,32,24,0,0,19,0,0,0
a,0,64,0,40,64,0,40,0,0,24,0,0,24,0,0,0,0,64,0,40,64,0,40,0,0,24,0,0,24,0,0,0,0,64,0,40,64,0,40,0,0,24,0,0,24,0,0,0,0,64,0,40,64,0,40,0,0,24,0,0,24,0,0,0,25,32,22,11,57,0,31,0,0,39,0,0,15,0,0,24,27,50,10,13,46,0,6,0,24,7,0,0,19,0,0,54,52,35,25,13,36,0,8,0,2,10,0,0,12,0,0,63,55,21,12,5,37,0,10,0,19,19,0,0,8,0,0,70,69,47,15,8,12,0,16,0,13,11,0,0,13,0,0,52,0,64,0,40,64,0,40,0,0,24,0,0,24,0,0,0,42,54,8,10,26,0,27,0,23,12,0,0,10,0,0,44,28,62,0,8,38,0,32,0,26,18,0,0,3,0,0,41,0,56,0,40,56,0,40,0,0,32,0,0,32,0,0,0,0,56,0,40,56,0,40,0,0,32,0,0,32,0,0,0,0,56,0,40,56,0,40,0,0,32,0,0,32,0,0,0,0,56,0,40,56,0,40,0,0,32,0,0,32,0,0,0
a,0,52,0,36,52,0,36,0,0,40,0,0,40,0,0,0,0,52,0,36,52,0,36,0,0,40,0,0,40,0,0,0,0,52,0,36,52,0,36,0,0,40,0,0,40,0,0,0,0,52,0,36,52,0,36,0,0,40,0,0,40,0,0,0,3,57,14,34,62,0,45,0,0,20,0,0,15,0,0,6,31,42,43,27,50,0,10,0,7,1,0,0,17,0,0,28,39,44,35,19,43,0,25,0,1,16,0,0,6,0,0,28,37,34,27,13,54,0,12,0,19,7,0,0,13,0,0,40,41,44,0,16,38,0,12,0,25,31,0,0,26,0,0,23,15,41,0,20,62,0,5,0,39,13,0,0,39,0,0,22,5,59,0,12,54,0,17,0,26,41,0,0,32,0,0,10,22,53,6,20,44,0,7,0,31,26,0,0,31,0,0,16,0,48,0,40,48,0,40,0,0,40,0,0,40,0,0,0,0,48,0,40,48,0,40,0,0,40,0,0,40,0,0,0,0,48,0,40,48,0,40,0,0,40,0,0,40,0,0,0,0,48,0,40,48,0,40,0,0,40,0,0,40,0,0,0
a,31,35,22,27,28,0,23,0,27,34,0,0,29,0,0,0,24,33,18,29,33,0,29,0,22,34,0,0,34,0,0,0,24,33,18,29,33,0,29,0,22,34,0,0,34,0,0,0,31,28,22,23,35,0,27,0,27,29,0,0,34,0,0,0,28,28,32,31,30,0,32,0,22,32,0,0,19,0,0,2,35,36,43,26,31,0,18,0,15,11,0,0,23,0,0,18,45,38,42,28,21,0,20,0,13,13,0,0,13,0,0,23,42,23,44,14,47,0,15,0,23,5,0,0,10,0,0,33,53,30,15,17,21,0,15,0,40,23,0,0,21,0,0,21,32,27,18,29,35,0,31,0,24,18,0,0,34,0,0,8,39,38,7,13,31,0,16,0,47,26,0,0,13,0,0,26,43,18,18,23,36,0,20,0,26,27,0,0,29,0,0,16,31,32,27,35,29,0,27,0,22,29,0,0,24,0,0,0,24,34,22,34,34,0,34,0,18,28,0,0,28,0,0,0,24,34,22,34,34,0,34,0,18,28,0,0,28,0,0,0,31,29,27,27,32,0,35,0,22,24,0,0,29,0,0,0
a,60,14,23,6,45,0,16,0,45,12,0,0,35,0,0,0,60,45,23,16,14,0,6,0,45,35,0,0,12,0,0,0,60,14,23,6,45,0,16,0,45,12,0,0,35,0,0,0,60,45,23,16,14,0,6,0,45,35,0,0,12,0,0,0,58,10,36,5,44,0,36,0,34,10,0,0,17,0,0,6,70,33,28,37,14,0,6,0,30,6,0,0,18,0,0,14,84,21,28,15,19,0,22,0,15,16,0,0,12,0,0,24,66,35,37,25,17,0,11,0,23,4,0,0,13,0,0,25,72,14,21,9,29,0,20,0,35,27,0,0,15,0,0,14,81,18,25,17,17,0,17,0,22,17,0,0,15,0,0,27,71,16,17,4,30,0,26,0,40,32,0,0,7,0,0,13,74,24,21,21,15,0,18,0,33,20,0,0,16,0,0,14,59,16,46,10,45,0,33,0,23,6,0,0,18,0,0,0,59,45,46,33,16,0,10,0,23,18,0,0,6,0,0,0,59,16,46,10,45,0,33,0,23,6,0,0,18,0,0,0,59,45,46,33,16,0,10,0,23,18,0,0,6,0,0,0
a,56,29,32,16,29,0,16,0,40,19,0,0,19,0,0,0,56,29,32,16,29,0,16,0,40,19,0,0,19,0,0,0,56,29,32,16,29,0,16,0,40,19,0,0,19,0,0,0,56,29,32,16,29,0,16,0,40,19,0,0,19,0,0,0,72,24,24,6,32,0,27,0,32,20,0,0,12,0,0,7,79,17,24,19,31,0,10,0,25,6,0,0,18,0,0,27,82,24,21,12,22,0,24,0,25,18,0,0,13,0,0,15,70,25,35,14,32,0,18,0,22,3,0,0,10,0,0,27,84,27,22,13,17,0,15,0,22,27,0,0,12,0,0,17,75,19,25,12,34,0,2,0,28,5,0,0,31,0,0,25,73,30,31,12,25,0,19,0,24,24,0,0,10,0,0,8,77,28,29,23,23,0,9,0,21,16,0,0,17,0,0,13,56,29,40,20,29,0,20,0,32,15,0,0,15,0,0,0,56,29,40,20,29,0,20,0,32,15,0,0,15,0,0,0,56,29,40,20,29,0,20,0,32,15,0,0,15,0,0,0,56,29,40,20,29,0,20,0,32,15,0,0,15,0,0,0
a,20,26,20,34,26,0,34,0,24,36,0,0,36,0,0,0,20,26,20,34,26,0,34,0,24,36,0,0,36,0,0,0,20,26,20,34,26,0,34,0,24,36,0,0,36,0,0,0,20,26,20,34,26,0,34,0,24,36,0,0,36,0,0,0,20,26,21,33,28,0,34,0,24,36,0,0,34,0,0,0,41,24,43,24,32,0,22,0,15,17,0,0,21,0,0,17,83,26,18,18,6,0,23,0,13,25,0,0,15,0,0,29,32,27,45,16,44,0,20,0,16,16,0,0,13,0,0,27,65,22,12,33,17,0,13,0,23,16,0,0,36,0,0,19,47,13,18,25,43,0,9,0,40,6,0,0,34,0,0,21,30,34,13,19,29,0,24,0,40,34,0,0,23,0,0,10,31,36,12,22,25,0,27,0,36,31,0,0,28,0,0,8,20,26,20,34,26,0,34,0,24,36,0,0,36,0,0,0,20,26,20,34,26,0,34,0,24,36,0,0,36,0,0,0,20,26,20,34,26,0,34,0,24,36,0,0,36,0,0,0,20,26,20,34,26,0,34,0,24,36,0,0,36,0,0,0
a,36,30,24,20,30,0,20,0,36,30,0,0,30,0,0,0,42,32,28,20,28,0,16,0,42,28,0,0,20,0,0,0,42,28,28,16,32,0,20,0,42,20,0,0,28,0,0,0,36,30,24,20,30,0,20,0,36,30,0,0,30,0,0,0,42,32,37,22,38,0,33,0,19,17,0,0,11,0,0,5,55,32,44,28,29,0,17,0,16,9,0,0,6,0,0,20,63,25,43,24,31,0,20,0,13,5,0,0,14,0,0,18,63,21,20,4,37,0,18,0,32,12,0,0,15,0,0,34,72,25,12,15,16,0,11,0,32,29,0,0,23,0,0,21,87,17,14,18,19,0,3,0,25,7,0,0,32,0,0,34,54,26,21,12,32,0,16,0,39,19,0,0,31,0,0,6,45,29,16,18,30,0,14,0,40,30,0,0,24,0,0,10,37,35,36,28,35,0,27,0,23,17,0,0,18,0,0,0,44,35,42,28,28,0,23,0,26,17,0,0,13,0,0,0,44,28,42,23,35,0,28,0,26,13,0,0,17,0,0,0,37,35,36,27,35,0,28,0,23,18,0,0,17,0,0,0
a,64,32,32,16,32,0,16,0,32,16,0,0,16,0,0,0,64,32,32,16,32,0,16,0,32,16,0,0,16,0,0,0,64,32,32,16,32,0,16,0,32,16,0,0,16,0,0,0,64,32,32,16,32,0,16,0,32,16,0,0,16,0,0,0,70,26,32,12,32,0,24,0,26,16,0,0,10,0,0,8,73,25,34,18,30,0,15,0,21,9,0,0,10,0,0,21,82,29,34,24,16,0,12,0,11,5,0,0,8,0,0,35,78,17,31,19,32,0,6,0,18,4,0,0,15,0,0,36,77,27,18,11,24,0,11,0,33,23,0,0,13,0,0,19,73,21,26,11,34,0,11,0,29,9,0,0,17,0,0,25,74,30,18,8,24,0,13,0,34,29,0,0,8,0,0,18,69,27,22,10,32,0,8,0,37,16,0,0,18,0,0,17,64,32,32,16,32,0,16,0,32,16,0,0,16,0,0,0,64,32,32,16,32,0,16,0,32,16,0,0,16,0,0,0,64,32,32,16,32,0,16,0,32,16,0,0,16,0,0,0,64,32,32,16,32,0,16,0,32,16,0,0,16,0,0,0
a,0,64,0,16,64,0,16,0,0,48,0,0,48,0,0,0,0,64,0,16,64,0,16,0,0,48,0,0,48,0,0,0,0,64,0,16,64,0,16,0,0,48,0,0,48,0,0,0,0,64,0,16,64,0,16,0,0,48,0,0,48,0,0,0,3,53,4,28,56,0,33,0,0,40,0,0,37,0,0,2,46,33,24,28,39,0,14,0,7,13,0,0,31,0,0,21,53,42,22,20,28,0,22,0,7,23,0,0,14,0,0,25,49,27,12,19,45,0,9,0,21,19,0,0,25,0,0,30,56,40,1,29,32,0,18,0,13,19,0,0,28,0,0,20,25,39,4,28,64,0,14,0,22,11,0,0,34,0,0,15,11,64,0,21,53,0,32,0,14,38,0,0,18,0,0,5,5,61,0,26,62,0,25,0,15,26,0,0,27,0,0,9,0,56,0,56,56,0,56,0,0,16,0,0,16,0,0,0,0,56,0,56,56,0,56,0,0,16,0,0,16,0,0,0,0,56,0,56,56,0,56,0,0,16,0,0,16,0,0,0,0,56,0,56,56,0,56,0,0,16,0,0,16,0,0,0
a,38,44,18,21,19,0,9,0,40,47,0,0,20,0,0,0,34,49,14,23,18,0,9,0,32,56,0,0,21,0,0,0,39,18,14,14,44,0,23,0,29,19,0,0,56,0,0,0,38,19,18,9,44,0,21,0,40,20,0,0,47,0,0,0,59,29,19,8,22,0,24,0,26,44,0,0,12,0,0,13,57,47,2,27,15,0,5,0,47,8,0,0,26,0,0,22,73,27,16,9,21,0,18,0,28,20,0,0,5,0,0,39,68,10,17,9,37,0,9,0,30,10,0,0,23,0,0,43,44,51,39,32,14,0,20,0,22,21,0,0,2,0,0,11,67,20,49,7,26,0,22,0,6,9,0,0,12,0,0,38,69,21,13,6,31,0,38,0,21,25,0,0,10,0,0,22,38,19,38,21,52,0,25,0,21,8,0,0,23,0,0,11,37,43,41,48,19,0,20,0,18,21,0,0,9,0,0,0,35,46,30,55,18,0,21,0,15,23,0,0,13,0,0,0,31,18,34,21,50,0,56,0,15,9,0,0,22,0,0,0,37,19,41,20,43,0,48,0,18,9,0,0,21,0,0,0
a,42,28,36,23,42,0,35,0,18,13,0,0,19,0,0,0,37,34,28,30,41,0,36,0,15,16,0,0,19,0,0,0,37,41,28,36,34,0,30,0,15,19,0,0,16,0,0,0,42,42,36,35,28,0,23,0,18,19,0,0,13,0,0,0,47,23,40,13,41,0,38,0,15,15,0,0,15,0,0,9,65,24,27,28,31,0,7,0,17,6,0,0,31,0,0,20,63,35,34,16,19,0,21,0,9,21,0,0,8,0,0,30,67,20,25,11,30,0,15,0,22,17,0,0,15,0,0,34,48,28,15,7,27,0,24,0,43,34,0,0,18,0,0,12,43,17,19,15,45,0,22,0,31,15,0,0,24,0,0,25,46,32,11,18,23,0,19,0,40,37,0,0,20,0,0,10,46,44,16,8,20,0,11,0,47,33,0,0,16,0,0,15,36,27,24,14,41,0,21,0,36,23,0,0,34,0,0,0,34,33,18,17,40,0,20,0,28,30,0,0,36,0,0,0,34,40,18,20,33,0,17,0,28,36,0,0,30,0,0,0,36,41,24,21,27,0,14,0,36,34,0,0,23,0,0,0
a,40,34,26,20,34,0,20,0,30,26,0,0,26,0,0,0,40,34,26,20,34,0,20,0,30,26,0,0,26,0,0,0,40,34,26,20,34,0,20,0,30,26,0,0,26,0,0,0,40,34,26,20,34,0,20,0,30,26,0,0,26,0,0,0,57,27,33,13,36,0,33,0,16,17,0,0,10,0,0,14,64,30,38,11,34,0,13,0,9,10,0,0,14,0,0,33,61,33,38,20,29,0,16,0,12,7,0,0,16,0,0,24,66,28,27,8,34,0,25,0,14,12,0,0,8,0,0,34,57,37,15,9,28,0,16,0,33,34,0,0,12,0,0,15,52,32,18,19,38,0,15,0,30,17,0,0,27,0,0,8,58,24,18,9,41,0,13,0,33,10,0,0,27,0,0,23,63,34,10,12,26,0,12,0,37,20,0,0,17,0,0,25,36,37,34,26,37,0,26,0,26,17,0,0,17,0,0,0,36,37,34,26,37,0,26,0,26,17,0,0,17,0,0,0,36,37,34,26,37,0,26,0,26,17,0,0,17,0,0,0,36,37,34,26,37,0,26,0,26,17,0,0,17,0,0,0
