class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
a,22,18,12,11,18,36,11,24,10,4,20,15,4,6,15,30,22,18,12,11,18,36,11,24,10,4,20,15,4,6,15,30,22,18,12,11,18,36,11,24,10,4,20,15,4,6,15,30,22,18,12,11,18,36,11,24,10,4,20,15,4,6,15,30,22,19,16,6,17,20,33,15,12,17,9,12,4,11,4,39,19,16,23,26,15,18,6,20,13,12,5,6,17,12,9,39,22,19,13,9,18,16,34,16,13,17,10,13,4,13,4,35,22,15,20,26,14,23,7,19,11,10,6,3,21,11,8,40,23,17,14,8,16,26,12,20,10,14,14,9,9,17,12,35,24,16,15,12,15,26,8,22,8,8,16,12,19,17,9,29,25,18,14,3,18,21,13,14,10,23,13,6,9,14,13,42,24,17,13,9,13,24,12,15,14,11,11,11,11,20,9,42,16,17,12,5,17,36,5,6,16,12,20,14,12,24,14,30,16,17,12,5,17,36,5,6,16,12,20,14,12,24,14,30,16,17,12,5,17,36,5,6,16,12,20,14,12,24,14,30,16,17,12,5,17,36,5,6,16,12,20,14,12,24,14,30
a,10,12,11,16,13,19,15,17,12,16,15,20,16,19,20,25,9,16,12,12,14,19,15,19,12,16,15,20,15,17,20,25,9,14,12,15,16,19,12,19,12,15,15,20,16,17,20,25,10,13,11,15,12,19,16,17,12,16,15,20,16,19,20,25,14,16,11,8,13,18,28,9,15,15,14,18,12,17,16,32,16,21,13,11,20,20,28,17,8,22,10,13,3,7,9,38,13,23,7,11,15,13,28,8,11,10,12,17,14,18,17,39,21,18,13,7,19,19,35,13,9,22,6,11,5,4,10,44,14,14,13,14,19,13,19,16,8,37,9,13,12,4,14,37,16,13,14,11,17,16,18,12,15,23,11,11,9,17,13,40,17,14,12,11,17,14,19,19,12,26,9,14,13,10,18,31,10,20,11,22,21,16,15,6,13,25,9,18,13,15,12,30,10,12,11,16,13,19,15,17,12,16,15,20,16,19,20,25,9,17,12,12,13,16,15,20,12,15,15,20,16,20,20,24,9,13,12,15,17,16,12,20,12,16,15,20,15,20,20,24,10,13,11,15,12,19,16,17,12,16,15,20,16,19,20,25
a,42,6,3,2,6,49,2,14,6,1,45,7,1,7,7,58,26,27,3,6,26,26,6,8,6,2,29,29,3,2,29,28,26,26,3,6,27,26,6,8,6,3,29,29,2,2,29,28,42,6,3,2,6,49,2,14,6,1,45,7,1,7,7,58,29,9,20,3,6,27,19,23,24,3,19,5,3,27,6,33,22,12,16,13,15,13,32,8,17,31,8,11,13,15,9,21,25,24,15,20,10,7,32,6,17,22,6,13,12,12,6,29,24,6,14,3,12,26,23,17,27,14,5,9,6,27,9,34,21,13,25,3,10,28,7,27,22,24,10,8,3,18,4,33,19,17,15,14,25,11,22,11,18,19,7,12,10,15,19,22,21,18,15,13,20,20,12,13,16,21,13,12,15,10,15,22,27,6,24,3,12,23,19,22,19,21,19,3,7,19,5,27,39,6,3,1,6,49,1,7,9,1,45,8,1,8,8,64,25,26,3,2,25,26,3,2,5,5,31,31,5,4,31,32,25,25,3,3,26,26,2,2,5,5,31,31,5,4,31,32,39,6,3,1,6,49,1,7,9,1,45,8,1,8,8,64
a,0,10,0,10,10,60,10,60,0,2,0,10,2,12,10,60,0,10,0,10,10,60,10,60,0,2,0,10,2,12,10,60,0,10,0,10,10,60,10,60,0,2,0,10,2,12,10,60,0,10,0,10,10,60,10,60,0,2,0,10,2,12,10,60,4,15,0,4,12,50,27,16,3,6,0,10,6,36,3,64,3,11,8,5,13,50,13,15,3,28,0,0,18,17,1,71,8,17,8,19,13,24,27,3,9,12,2,2,3,34,3,72,8,16,14,11,16,34,7,14,3,16,1,2,18,4,5,87,3,26,8,1,21,26,15,23,0,34,1,6,7,11,9,65,0,12,0,6,12,72,6,36,0,6,0,8,6,36,8,48,7,14,0,6,14,33,6,32,6,24,5,8,21,13,9,58,3,13,0,6,12,43,6,36,6,15,1,10,15,23,6,61,0,14,0,8,14,84,8,48,0,0,0,10,0,0,10,60,0,14,0,8,14,84,8,48,0,0,0,10,0,0,10,60,0,14,0,8,14,84,8,48,0,0,0,10,0,0,10,60,0,14,0,8,14,84,8,48,0,0,0,10,0,0,10,60
a,48,6,8,3,6,36,3,18,16,2,56,5,2,12,5,30,48,6,8,3,6,36,3,18,16,2,56,5,2,12,5,30,48,6,8,3,6,36,3,18,16,2,56,5,2,12,5,30,48,6,8,3,6,36,3,18,16,2,56,5,2,12,5,30,38,6,22,4,7,33,14,19,24,2,37,4,2,12,3,29,30,12,23,3,10,18,30,14,29,20,11,3,2,13,6,32,35,13,16,7,5,21,25,12,29,13,18,5,2,13,4,38,36,9,22,4,8,19,28,10,28,22,7,2,1,14,4,42,34,8,30,2,13,24,11,13,21,26,20,3,3,5,6,37,36,7,25,2,12,29,7,13,26,8,27,5,2,11,7,39,38,7,24,2,8,36,4,12,21,14,33,3,5,7,6,36,37,14,21,6,15,21,11,13,17,19,22,13,6,7,9,25,48,5,16,3,5,30,3,18,16,3,48,5,3,18,5,30,48,5,16,3,5,30,3,18,16,3,48,5,3,18,5,30,48,5,16,3,5,30,3,18,16,3,48,5,3,18,5,30,48,5,16,3,5,30,3,18,16,3,48,5,3,18,5,30
a,0,15,0,25,17,8,22,21,0,39,0,17,38,22,19,13,6,12,6,12,12,14,12,28,14,28,6,12,28,34,12,20,6,12,6,12,12,14,12,28,14,28,6,12,28,34,12,20,0,17,0,22,15,8,25,21,0,38,0,19,39,22,17,13,2,21,0,24,19,9,38,17,0,16,0,33,13,15,27,22,10,20,12,15,14,16,33,16,7,20,5,17,8,15,17,31,13,13,20,20,17,9,31,24,6,19,9,11,6,12,10,36,11,22,10,15,21,7,42,13,9,25,1,14,9,8,10,39,5,15,7,17,16,7,32,8,11,41,0,15,27,14,11,30,4,11,4,16,15,19,28,13,8,18,0,19,26,25,25,25,14,13,7,13,9,9,23,11,13,43,2,9,23,23,8,36,5,19,3,23,15,7,29,8,3,34,8,21,31,13,17,20,0,12,0,32,13,6,29,21,0,29,0,23,31,23,23,14,4,8,10,20,8,14,20,30,10,20,8,16,20,28,16,24,4,8,10,20,8,14,20,30,10,20,8,16,20,28,16,24,0,13,0,29,12,6,32,21,0,31,0,23,29,23,23,14
a,33,20,12,4,18,32,6,8,10,6,25,18,6,10,18,30,33,18,12,6,20,32,4,8,10,6,25,18,6,10,18,30,33,20,12,4,18,32,6,8,10,6,25,18,6,10,18,30,33,18,12,6,20,32,4,8,10,6,25,18,6,10,18,30,31,20,13,5,20,30,14,7,12,8,22,13,7,12,13,29,28,16,15,3,18,23,20,4,18,24,12,12,9,18,13,23,36,21,9,11,12,17,29,9,16,16,11,14,7,11,10,27,23,18,19,3,21,15,16,11,18,21,9,11,17,16,10,28,28,17,19,6,22,20,11,10,9,31,18,10,5,7,14,29,29,17,14,6,22,19,24,11,11,14,14,12,6,6,15,36,33,19,11,6,19,21,7,11,11,22,22,12,6,8,14,34,31,19,15,7,18,16,14,18,14,15,19,14,10,13,9,24,30,18,10,6,19,30,6,10,13,6,27,18,5,10,18,30,30,19,10,6,18,30,6,10,13,5,27,18,6,10,18,30,30,18,10,6,19,30,6,10,13,6,27,18,5,10,18,30,30,19,10,6,18,30,6,10,13,5,27,18,6,10,18,30
a,0,22,0,18,22,16,18,10,0,26,0,30,26,18,30,20,0,22,0,18,22,16,18,10,0,26,0,30,26,18,30,20,0,22,0,18,22,16,18,10,0,26,0,30,26,18,30,20,0,22,0,18,22,16,18,10,0,26,0,30,26,18,30,20,5,24,3,18,26,18,31,8,0,24,1,20,22,16,19,21,13,23,8,7,25,13,39,8,4,36,5,11,15,13,6,30,4,28,5,14,27,16,30,6,4,27,4,14,20,15,16,26,11,21,9,13,24,14,31,10,7,36,1,6,19,13,9,32,10,23,6,19,24,11,29,14,3,43,0,11,15,8,15,25,16,22,1,20,26,10,33,12,7,27,1,14,17,10,13,27,6,26,1,21,25,15,25,16,3,32,1,18,16,11,20,20,5,27,2,21,31,8,31,16,5,34,4,15,12,10,17,18,0,16,0,30,16,14,30,20,0,22,0,28,22,14,28,16,0,16,0,30,16,14,30,20,0,22,0,28,22,14,28,16,0,16,0,30,16,14,30,20,0,22,0,28,22,14,28,16,0,16,0,30,16,14,30,20,0,22,0,28,22,14,28,16
a,32,23,4,3,23,40,3,8,4,4,24,18,4,12,18,36,32,23,4,3,23,40,3,8,4,4,24,18,4,12,18,36,32,23,4,3,23,40,3,8,4,4,24,18,4,12,18,36,32,23,4,3,23,40,3,8,4,4,24,18,4,12,18,36,31,23,5,3,23,39,6,8,4,4,23,18,4,12,17,36,27,25,9,3,24,20,31,5,9,14,12,15,3,11,12,36,35,24,12,5,18,18,26,6,9,19,8,13,3,8,14,38,29,21,10,6,19,25,22,14,10,15,8,14,5,11,10,37,29,18,9,3,24,24,21,6,11,30,14,7,5,6,11,38,39,17,7,3,24,20,17,9,8,18,15,14,4,12,13,36,29,22,6,3,26,31,6,8,6,19,15,13,7,8,18,39,39,20,4,3,21,23,8,10,8,21,24,12,3,14,14,32,32,23,4,3,23,40,3,8,4,4,24,18,4,12,18,36,32,23,4,3,23,40,3,8,4,4,24,18,4,12,18,36,32,23,4,3,23,40,3,8,4,4,24,18,4,12,18,36,32,23,4,3,23,40,3,8,4,4,24,18,4,12,18,36
a,19,12,20,16,8,18,7,19,21,20,20,16,9,23,8,20,14,14,16,10,20,15,18,15,18,12,16,12,22,18,20,16,14,20,16,18,14,15,10,15,18,22,16,20,12,18,12,16,19,8,20,7,12,18,16,19,21,9,20,8,20,23,16,20,14,15,28,17,11,13,21,21,16,16,14,16,7,19,8,20,21,11,22,9,14,11,28,10,18,19,13,9,17,14,15,25,17,15,23,20,10,11,29,8,17,30,7,12,8,15,10,24,37,8,21,0,20,21,23,14,13,23,12,5,1,7,10,41,19,17,26,9,10,7,13,19,23,32,12,9,4,19,4,33,27,14,18,4,17,10,29,7,21,22,9,6,13,5,14,40,11,17,16,18,17,11,10,15,20,31,13,13,13,18,14,19,19,3,20,7,16,9,18,20,22,18,19,2,21,21,18,23,19,15,25,17,8,21,9,20,16,16,20,16,7,19,8,20,14,13,20,13,20,16,22,17,14,10,16,12,18,15,20,16,14,20,20,22,13,16,13,17,14,18,16,20,10,15,12,16,19,8,25,9,15,21,17,20,16,7,20,8,16,19,16,20
a,6,13,9,23,13,12,23,18,10,25,7,19,25,18,19,16,6,13,9,23,13,12,23,18,10,25,7,19,25,18,19,16,6,13,9,23,13,12,23,18,10,25,7,19,25,18,19,16,6,13,9,23,13,12,23,18,10,25,7,19,25,18,19,16,8,19,13,19,19,15,32,12,6,19,4,17,17,16,17,23,6,23,14,15,20,14,35,10,9,30,5,11,17,12,9,26,15,22,24,10,20,15,32,4,9,24,6,8,10,7,10,40,16,20,12,9,21,10,39,6,13,24,5,9,14,11,7,40,9,15,14,13,24,10,19,12,13,44,7,10,15,10,12,29,13,13,10,16,17,10,34,11,16,20,8,12,17,14,13,32,17,16,9,13,14,9,19,13,14,43,7,10,15,13,15,29,9,16,14,14,19,14,26,13,18,26,8,11,19,12,13,24,6,19,11,23,16,15,25,14,8,21,7,17,21,19,18,16,6,16,11,25,19,15,23,14,8,21,7,18,21,19,17,16,6,19,11,23,16,15,25,14,8,21,7,17,21,19,18,16,6,16,11,25,19,15,23,14,8,21,7,18,21,19,17,16
a,0,8,0,16,8,48,16,96,0,4,0,4,4,24,4,24,0,8,0,16,8,48,16,96,0,4,0,4,4,24,4,24,0,8,0,16,8,48,16,96,0,4,0,4,4,24,4,24,0,8,0,16,8,48,16,96,0,4,0,4,4,24,4,24,0,10,0,8,12,57,14,44,0,6,0,8,4,36,7,50,2,18,6,9,15,39,39,29,3,22,1,8,3,20,7,35,9,20,6,8,16,33,32,26,6,24,1,12,4,17,4,38,5,14,10,9,17,43,27,12,6,21,2,6,8,21,7,48,5,15,3,4,18,32,20,26,4,38,0,6,8,27,8,42,7,10,2,6,15,39,10,31,8,12,0,9,11,45,10,41,4,11,1,5,11,48,6,36,0,25,0,6,8,41,8,46,2,12,0,6,14,42,6,36,4,18,0,9,9,45,14,39,0,8,0,2,8,48,2,12,0,18,0,4,18,108,4,24,0,8,0,2,8,48,2,12,0,18,0,4,18,108,4,24,0,8,0,2,8,48,2,12,0,18,0,4,18,108,4,24,0,8,0,2,8,48,2,12,0,18,0,4,18,108,4,24
a,49,21,7,3,7,35,1,5,21,9,35,15,3,15,5,25,28,21,4,3,14,49,2,7,12,9,20,15,6,21,10,35,28,14,4,2,21,49,4,6,12,6,20,10,9,21,15,35,49,7,7,1,21,35,3,5,21,3,35,5,9,15,15,25,29,15,14,4,6,19,23,7,26,12,33,13,3,20,4,28,18,21,16,6,17,27,24,15,16,22,7,9,4,9,9,36,23,16,9,2,18,11,28,6,21,23,8,8,7,19,7,50,35,7,17,0,15,16,36,8,18,26,12,3,6,1,11,45,31,13,22,13,7,20,6,20,11,22,36,15,2,7,4,27,33,14,13,6,12,18,28,17,12,13,9,8,2,15,4,52,23,14,15,4,19,22,17,22,5,31,12,5,9,1,15,42,28,9,19,11,19,16,19,10,10,14,35,7,9,10,15,25,49,21,21,9,7,35,3,15,7,3,35,15,1,5,5,25,28,21,12,9,14,49,6,21,3,5,20,15,3,5,10,35,28,14,12,6,21,49,9,21,4,2,20,10,3,7,15,35,49,7,21,3,21,35,9,15,7,1,35,5,3,5,15,25
a,8,16,10,27,22,13,31,16,8,22,6,15,25,10,18,9,7,23,11,38,8,10,10,30,8,30,6,21,8,25,6,15,7,8,11,10,23,10,38,30,8,8,6,6,30,25,21,15,8,22,10,31,16,13,27,16,8,25,6,18,22,10,15,9,12,17,6,12,19,8,27,4,14,31,5,12,37,15,16,21,16,21,8,10,12,12,26,7,12,53,5,13,5,25,7,24,15,18,13,9,23,6,26,8,15,27,3,9,24,15,9,36,23,20,14,3,21,7,31,5,16,34,2,12,16,10,5,37,15,16,15,29,20,4,35,17,5,28,5,11,11,5,18,22,10,19,14,38,13,14,31,15,7,17,5,18,6,10,9,30,12,11,14,12,24,7,39,29,7,14,4,6,20,12,19,26,12,20,17,29,17,5,31,17,8,24,6,14,13,10,11,22,10,19,6,19,23,10,22,14,10,27,6,15,33,15,18,9,7,22,8,29,10,10,6,25,11,40,6,21,10,30,6,15,7,10,8,6,22,10,29,25,11,10,6,6,40,30,21,15,10,23,6,22,19,10,19,14,10,33,6,18,27,15,15,9
a,34,17,24,12,17,20,12,20,8,4,30,15,4,8,15,16,34,17,24,12,17,20,12,20,8,4,30,15,4,8,15,16,34,17,24,12,17,20,12,20,8,4,30,15,4,8,15,16,34,17,24,12,17,20,12,20,8,4,30,15,4,8,15,16,35,20,18,7,18,19,25,7,9,3,26,15,3,4,14,33,33,15,32,13,16,18,18,15,8,14,11,7,5,2,9,40,36,22,21,7,17,17,25,8,6,14,19,11,3,2,12,36,35,15,25,23,19,17,8,12,6,7,15,7,16,0,8,43,35,19,9,3,20,17,4,4,19,27,25,12,8,8,13,33,35,17,6,4,18,23,4,4,22,8,31,15,12,12,15,30,36,17,6,2,21,19,11,2,21,15,23,10,11,11,13,38,37,21,6,6,17,17,3,4,24,17,21,13,6,10,13,41,38,16,6,5,16,24,5,8,22,13,30,14,13,12,14,20,38,16,6,5,16,24,5,8,22,13,30,14,13,12,14,20,38,16,6,5,16,24,5,8,22,13,30,14,13,12,14,20,38,16,6,5,16,24,5,8,22,13,30,14,13,12,14,20
