class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ca,0,75,48,581,68,84,901,1911,79,818,89,2756,475,2069,2786,55120
ca,0,49,45,397,62,70,1347,2567,71,1334,38,3189,322,2629,3238,95531
ca,0,0,34,421,0,1,1862,3905,65,1849,21,3478,432,3876,3454,148292
ca,0,0,37,795,8,0,1233,4599,49,1166,68,3876,752,4697,3844,175568
ca,0,34,20,899,64,14,966,3336,53,897,246,4098,743,3528,4155,122323
ca,3,45,43,889,51,4,1334,3506,82,1268,254,3330,821,3601,3326,133153
ca,0,5,54,776,78,264,1102,3708,70,1139,64,3732,819,3612,3653,121174
ca,0,0,26,883,0,0,1355,4365,71,1318,74,4496,839,4401,4503,185149
ca,0,2,27,767,2,0,1096,4767,61,1028,315,3891,792,4776,3798,152984
ca,0,22,15,658,62,65,908,3904,27,925,111,4804,611,3922,4828,141547
ca,0,32,23,950,68,43,892,3690,78,848,120,4666,834,3795,4702,147359
ca,0,45,59,327,31,15,2740,5410,54,2651,31,4039,351,5480,3940,231369
ca,0,0,16,446,2,0,2871,5863,92,2778,57,3825,429,5897,3747,267199
ca,0,0,41,625,0,0,1484,3961,58,1488,76,3326,600,3965,3355,132342
ca,0,31,30,292,28,177,2448,5480,78,2453,24,4347,226,5493,4421,221481
ca,14,78,73,458,53,58,2479,5120,76,2377,362,4783,458,5219,4706,259911
ca,0,49,16,358,16,177,2429,4377,54,2271,84,3889,383,4472,3739,198586
ca,0,0,21,688,0,0,2286,6238,64,2168,149,4497,716,6285,4351,272841
ca,0,0,38,612,46,0,2390,5542,51,2467,57,4100,562,5502,4181,238648
ca,0,51,11,310,50,109,2272,4397,6,2218,0,5151,296,4470,5112,226548
ca,0,0,56,493,9,0,1922,5236,57,1965,97,3191,483,5202,3235,183263
ca,23,38,43,508,128,495,1846,4588,78,1839,65,3673,371,4697,3713,171935
ca,5,81,19,510,90,209,2550,5495,67,2470,99,3869,514,5523,3776,233804
ca,0,14,6,771,45,397,2336,5295,66,2282,93,4648,689,5371,4645,256366
ca,0,0,19,625,0,0,1474,4525,47,1445,0,2886,597,4554,2885,159872
ca,0,19,46,792,0,0,1160,4078,53,1103,1,2579,885,4035,2448,120442
ca,0,0,29,537,0,0,1278,3567,49,1236,29,2602,525,3601,2572,96200
ca,0,0,41,541,0,0,1455,3542,52,1438,11,2502,595,3494,2431,106048
ca,0,0,18,661,4,0,1057,3556,63,1024,89,2434,630,3575,2428,104870
ca,0,2,47,662,18,0,1320,3835,67,1269,31,2826,681,3847,2740,123655
ca,0,16,37,666,0,0,1601,6889,2,1633,1,5264,810,6748,5168,470307
ca,0,0,39,729,0,0,1660,5013,51,1652,27,3685,742,4996,3664,241424
ca,0,49,52,529,56,63,1325,2487,75,1343,74,3546,470,2505,3616,96370
ca,0,2,37,757,20,0,1681,3989,60,1662,86,3089,833,3909,2976,141700
ca,0,8,47,612,24,0,1722,4710,57,1750,34,3463,651,4633,3436,191835
ca,0,1,48,618,0,0,1598,4085,63,1572,73,3296,669,4045,3220,178292
ca,0,3,43,778,0,0,1493,3951,94,1433,14,2949,776,3962,2894,153835
ca,0,0,43,506,0,0,1416,4195,57,1421,121,3314,492,4190,3333,131456
ca,0,0,52,512,0,0,1374,3984,50,1335,46,3306,520,4017,3259,134035
ca,0,0,49,712,0,0,1862,4650,53,1828,118,3686,704,4688,3660,197482
ca,0,0,54,709,0,0,1638,3962,61,1588,71,3127,678,4036,3108,164152
ca,0,0,51,858,0,0,1754,4771,61,1687,63,4297,834,4852,4254,221543
ca,0,0,47,679,0,0,1267,3635,50,1226,70,3132,655,3697,3115,113471
ca,0,4,57,530,0,0,1808,4157,56,1802,50,4003,550,4144,3981,151914
ca,0,49,51,611,60,32,1231,2888,49,1243,84,3597,542,2947,3667,107558
ca,0,0,46,402,0,0,1400,3864,51,1381,46,3081,401,3879,3063,127166
ca,0,0,64,813,28,154,1368,3026,64,1357,63,3226,787,3063,3213,104924
ca,0,0,35,557,0,0,1409,3977,52,1362,47,3278,503,4061,3285,141434
ca,0,0,35,742,0,0,1462,4229,55,1379,19,3661,720,4314,3600,157868
ca,0,0,33,779,3,0,1505,3556,58,1424,8,3187,798,3593,3084,122972
ca,0,0,41,649,0,0,2051,5813,58,2002,42,3816,652,5842,3764,224271
ca,0,0,45,792,0,0,2576,6569,50,2574,18,4757,790,6568,4757,363006
ca,0,0,46,763,0,0,2233,5463,41,2211,2,4140,731,5522,4150,264142
ca,0,0,59,983,0,0,2118,6556,54,2137,49,4740,1005,6520,4737,339491
ca,0,0,38,609,0,0,2302,4135,65,2297,16,4111,603,4119,4112,190575
ca,0,0,37,418,0,0,1777,5762,46,1816,15,4457,430,5702,4484,234646
ca,0,0,58,886,0,0,2541,5762,49,2564,24,4458,881,5753,4486,317694
ca,0,0,65,568,0,0,2024,5568,50,2059,51,3975,592,5524,3986,206418
ca,0,0,54,479,0,0,1706,6105,50,1714,37,4209,455,6125,4241,243149
ca,0,0,65,707,0,0,2148,5872,40,2177,17,4438,724,5851,4450,273815
ca,0,0,47,628,0,0,2384,6076,48,2376,0,4443,644,6067,4419,306952
ca,0,0,60,726,0,0,2112,5740,49,2138,41,4332,701,5750,4383,244368
ca,0,0,52,1009,0,0,2206,5770,49,2272,33,4198,1042,5674,4231,306393
ca,0,1,48,872,9,0,860,3481,83,856,59,2144,848,3474,2156,80899
ca,0,0,48,441,6,0,1587,3861,75,1624,108,2820,415,3823,2877,115175
ca,3,10,58,438,53,382,1571,2952,59,1671,57,3414,389,2900,3520,108903
ca,0,0,58,513,0,0,1487,3220,68,1496,4,2311,526,3188,2307,82478
ca,0,0,51,582,0,0,1540,3644,96,1533,10,2842,582,3606,2835,114448
ca,0,0,42,704,4,0,1724,3616,63,1707,1,2823,647,3669,2859,128065
ca,0,6,20,675,2,0,1630,3903,44,1599,0,2915,664,3921,2899,141322
ca,0,0,38,647,9,0,1492,3473,36,1545,1,2264,655,3414,2300,100748
ca,0,0,49,712,0,0,1903,4868,39,1944,1,3342,690,4859,3405,216332
ca,0,0,46,661,0,0,1566,3915,47,1628,0,2879,640,3873,2962,136232
ca,0,0,21,715,0,0,1413,3472,50,1411,3,2783,693,3467,2803,112050
ca,0,0,26,706,0,0,1758,4118,57,1720,0,2991,737,4094,2922,155595
ca,0,39,72,694,6,3,1646,5275,34,1675,63,3752,736,5242,3772,232521
ca,0,0,49,479,0,0,1270,3249,50,1289,31,2538,510,3198,2526,82467
ca,0,13,38,198,17,0,2718,5434,69,2539,40,3359,148,5632,3226,208411
ca,1,129,0,244,50,33,2810,5349,55,2514,0,4426,339,5495,4114,234541
ca,0,0,18,469,40,5,1895,5200,51,1932,111,3507,392,5207,3581,192888
ca,0,0,63,429,19,0,1801,4574,55,1932,32,3064,373,4507,3232,141925
ca,13,63,63,527,64,102,1942,4309,72,1919,84,3227,560,4290,3170,155995
ca,0,2,78,481,9,0,2257,6249,86,2251,37,4373,510,6218,4331,273422
ca,0,45,26,658,34,6,2731,6507,65,2575,83,4271,652,6630,4132,332185
ca,0,0,36,332,0,0,2502,5796,49,2433,66,3617,248,5936,3632,256253
ca,0,0,45,458,41,11,2082,5391,49,2100,57,3066,418,5409,3083,201519
ca,0,0,22,637,26,1,1985,5520,66,2012,72,3886,491,5595,4033,231690
ca,0,2,39,616,48,399,1384,2923,58,1407,23,3115,588,2909,3120,87375
ca,0,3,42,516,60,9,2643,6495,95,2585,101,3629,456,6560,3574,272988
ca,0,0,54,789,51,10,2467,5639,50,2557,56,3757,756,5586,3829,261159
ca,0,0,32,586,28,325,1558,4268,59,1540,133,3806,528,4317,3818,164763
ca,0,3,55,610,0,0,1779,4346,55,1709,206,3925,604,4422,3864,180472
ca,0,0,55,809,0,0,1531,4423,54,1465,115,4140,789,4510,4094,192384
