class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255 
ja,36,23,46,23,10,12,12,12,46,18,0,0,10,8,0,0,17,35,24,36,24,12,24,12,23,25,0,0,16,8,0,0,17,24,24,24,35,12,36,12,23,16,0,0,25,8,0,0,36,10,46,12,23,12,23,12,46,10,0,0,18,8,0,0,52,17,45,14,12,10,18,7,29,15,0,0,5,4,5,23,41,53,10,20,38,16,3,1,7,5,14,1,5,2,11,29,33,36,8,8,53,18,12,4,13,4,6,9,17,2,2,31,72,17,20,3,30,10,21,2,15,7,9,10,6,0,1,33,39,29,39,15,9,7,12,11,41,28,0,0,9,5,0,12,17,35,24,36,24,12,24,12,23,25,0,0,16,8,0,0,17,24,24,24,43,8,30,9,23,16,0,0,29,2,3,4,74,17,14,5,38,8,4,5,15,5,10,5,14,0,3,39,36,23,46,23,10,12,12,12,46,18,0,0,10,8,0,0,17,35,24,36,24,12,24,12,23,25,0,0,16,8,0,0,17,24,24,24,35,12,36,12,23,16,0,0,25,8,0,0,36,10,46,12,23,12,23,12,46,10,0,0,18,8,0,0
ja,36,24,18,9,24,32,9,12,18,9,24,6,9,12,6,8,36,24,18,9,24,32,9,12,18,9,24,6,9,12,6,8,36,24,18,9,24,32,9,12,18,9,24,6,9,12,6,8,36,24,18,9,24,32,9,12,18,9,24,6,9,12,6,8,36,18,34,9,22,20,26,15,18,9,10,5,6,12,1,15,43,26,26,22,24,28,5,1,9,4,16,0,6,6,14,26,58,29,6,11,28,34,3,4,7,6,16,3,7,6,11,27,50,25,23,2,34,21,19,3,8,8,12,12,4,5,0,30,34,29,18,6,21,22,9,10,30,26,12,1,6,8,6,18,36,24,18,9,24,32,9,12,18,9,24,6,9,12,6,8,38,23,15,9,33,23,5,9,16,8,16,6,28,4,9,14,56,28,7,2,34,24,3,2,15,3,15,11,19,1,1,35,36,24,18,9,24,32,9,12,18,9,24,6,9,12,6,8,36,24,18,9,24,32,9,12,18,9,24,6,9,12,6,8,36,24,18,9,24,32,9,12,18,9,24,6,9,12,6,8,36,24,18,9,24,32,9,12,18,9,24,6,9,12,6,8
ja,16,28,20,23,28,12,23,10,20,21,8,8,21,6,8,4,16,28,20,23,28,12,23,10,20,21,8,8,21,6,8,4,16,28,20,23,28,12,23,10,20,21,8,8,21,6,8,4,16,28,20,23,28,12,23,10,20,21,8,8,21,6,8,4,23,22,37,13,29,8,29,8,16,20,4,5,13,6,4,19,40,41,9,18,45,17,4,0,8,7,18,4,6,1,12,26,32,45,10,11,41,16,12,5,13,1,10,13,12,2,6,27,45,40,20,4,35,11,17,3,5,8,14,7,9,0,1,37,24,29,17,16,23,7,22,9,29,31,4,4,12,5,7,17,16,28,20,23,28,12,23,10,20,21,8,8,21,6,8,4,25,25,13,20,47,5,11,7,17,15,6,6,24,5,11,19,44,35,10,13,39,12,6,2,14,10,13,3,11,1,8,35,16,28,20,23,28,12,23,10,20,21,8,8,21,6,8,4,16,28,20,23,28,12,23,10,20,21,8,8,21,6,8,4,16,28,20,23,28,12,23,10,20,21,8,8,21,6,8,4,16,28,20,23,28,12,23,10,20,21,8,8,21,6,8,4
ja,0,0,36,30,0,0,30,0,36,30,24,20,30,0,20,0,0,0,12,48,0,0,24,12,12,48,8,32,24,12,16,8,0,0,12,24,0,0,48,12,12,24,8,16,48,12,32,8,0,0,36,30,0,0,30,0,36,30,24,20,30,0,20,0,4,0,65,18,11,0,25,3,34,30,3,14,19,0,8,22,16,47,7,32,31,15,5,0,4,18,28,1,10,3,11,28,14,28,4,8,56,14,16,4,12,8,8,12,20,8,10,34,43,34,41,2,7,0,21,5,11,12,14,11,24,0,1,30,0,0,36,30,0,0,30,0,41,42,20,3,26,1,20,7,0,0,12,48,0,0,24,12,12,48,8,32,24,12,16,8,1,0,12,24,47,0,17,12,17,21,11,14,34,5,23,18,35,34,24,11,34,0,5,4,21,11,19,11,8,0,6,33,0,0,36,30,0,0,30,0,36,30,24,20,30,0,20,0,0,0,12,48,0,0,24,12,12,48,8,32,24,12,16,8,0,0,12,24,0,0,48,12,12,24,8,16,48,12,32,8,0,0,36,30,0,0,30,0,36,30,24,20,30,0,20,0
ja,16,23,8,20,16,15,12,8,16,35,8,18,24,16,12,9,27,19,18,11,23,10,16,5,21,22,14,12,28,11,13,6,27,23,18,16,19,10,11,5,21,28,14,13,22,11,12,6,16,16,8,12,23,15,20,8,16,24,8,12,35,16,18,9,30,21,28,35,27,10,13,9,6,22,4,1,7,9,12,22,49,33,11,23,44,18,9,3,3,3,18,2,4,0,13,23,47,44,12,9,39,16,6,4,7,8,17,7,4,4,8,24,28,36,23,6,39,15,32,4,4,0,10,15,14,3,1,26,17,32,12,25,20,17,16,10,13,35,5,7,24,16,4,3,36,22,17,14,32,12,21,8,17,24,10,4,19,9,8,3,41,30,14,21,34,6,4,8,16,16,9,8,27,5,8,9,31,31,4,7,53,16,9,2,19,7,12,11,22,1,3,28,15,25,16,33,16,12,24,17,9,22,8,16,12,10,12,9,30,16,23,23,21,8,28,11,16,13,11,12,19,7,12,6,30,21,23,28,16,8,23,11,16,19,11,12,13,7,12,6,15,16,16,24,25,12,33,17,9,12,8,12,22,10,16,9
ja,26,10,30,12,30,15,36,18,9,4,15,6,12,6,18,9,26,30,30,36,10,15,12,18,9,12,15,18,4,6,6,9,26,10,30,12,30,15,36,18,9,4,15,6,12,6,18,9,26,30,30,36,10,15,12,18,9,12,15,18,4,6,6,9,26,10,10,4,30,15,12,6,29,12,15,6,36,18,18,9,43,15,22,18,13,6,20,11,19,30,7,8,5,14,8,17,45,20,5,5,38,20,6,3,17,2,22,15,32,1,2,23,40,26,8,3,30,6,17,2,24,20,4,10,11,8,8,39,47,18,22,15,32,11,15,1,13,3,12,11,26,3,1,26,24,34,29,32,10,9,12,18,12,27,12,11,3,4,6,13,45,5,25,11,42,18,7,5,18,5,15,4,7,14,18,17,53,35,24,6,4,18,11,5,19,9,10,19,7,12,4,20,26,10,10,4,30,15,12,6,29,12,15,6,36,18,18,9,26,30,10,12,10,15,4,6,29,36,15,18,12,18,6,9,26,10,10,4,30,15,12,6,29,12,15,6,36,18,18,9,26,30,10,12,10,15,4,6,29,36,15,18,12,18,6,9
ja,64,24,24,9,24,16,9,6,24,9,16,6,9,6,6,4,64,24,24,9,24,16,9,6,24,9,16,6,9,6,6,4,64,24,24,9,24,16,9,6,24,9,16,6,9,6,6,4,64,24,24,9,24,16,9,6,24,9,16,6,9,6,6,4,64,24,24,9,24,16,9,6,24,9,16,6,9,6,6,4,60,22,29,7,22,12,26,5,24,9,10,6,9,6,0,9,82,21,12,20,25,11,3,4,10,5,18,2,12,2,10,19,55,20,15,5,35,0,19,1,35,12,3,6,12,8,3,27,80,21,15,25,25,9,3,3,12,6,13,1,10,2,14,17,65,21,22,7,19,10,9,6,29,27,9,3,6,10,6,7,68,20,20,9,23,8,5,6,23,4,11,6,26,9,5,13,77,23,16,3,14,9,9,5,26,9,9,15,12,12,3,14,64,24,24,9,24,16,9,6,24,9,16,6,9,6,6,4,64,24,24,9,24,16,9,6,24,9,16,6,9,6,6,4,64,24,24,9,24,16,9,6,24,9,16,6,9,6,6,4,64,24,24,9,24,16,9,6,24,9,16,6,9,6,6,4
ja,23,9,55,8,9,9,8,16,50,12,16,3,12,17,3,6,18,7,41,18,12,3,29,5,39,17,14,6,29,6,10,2,18,12,41,29,7,3,18,5,39,29,14,10,17,6,6,2,23,9,55,8,9,9,8,16,50,12,16,3,12,17,3,6,49,4,41,3,15,6,18,2,34,12,5,0,4,15,5,43,80,25,3,7,39,6,5,0,4,0,10,4,11,0,0,62,43,33,17,11,22,5,5,3,20,7,12,6,5,5,6,56,71,22,31,5,6,13,3,0,22,5,5,1,7,1,0,64,38,14,39,5,9,5,8,16,35,34,8,1,6,0,3,35,18,7,41,18,12,3,29,5,39,17,14,6,29,6,10,2,43,6,26,25,32,4,2,0,30,17,11,5,3,5,3,44,62,12,10,7,30,6,2,2,11,1,6,1,7,1,4,94,23,9,55,8,9,9,8,16,50,12,16,3,12,17,3,6,18,7,41,18,12,3,29,5,39,17,14,6,29,6,10,2,18,12,41,29,7,3,18,5,39,29,14,10,17,6,6,2,23,9,55,8,9,9,8,16,50,12,16,3,12,17,3,6
ja,52,21,26,12,28,14,16,8,21,9,13,6,12,6,8,4,55,28,22,16,21,14,12,8,21,12,14,8,9,6,6,4,55,21,22,12,28,14,16,8,21,9,14,6,12,6,8,4,52,28,26,16,21,14,12,8,21,12,13,8,9,6,6,4,48,21,23,9,27,12,20,5,28,12,11,6,16,8,3,7,72,29,22,18,25,6,2,2,8,6,9,0,8,2,11,36,45,18,16,6,20,8,8,4,41,17,1,7,26,6,0,33,40,22,11,8,28,0,13,0,36,27,0,0,14,2,4,51,72,25,13,14,19,1,13,2,26,3,0,10,17,6,0,35,52,28,28,16,21,14,12,8,19,15,13,6,8,6,6,4,55,21,40,12,19,9,16,10,11,2,1,9,8,4,1,38,73,29,15,12,19,8,3,0,15,5,11,2,14,3,3,44,52,22,21,9,29,14,12,6,26,11,13,6,15,8,8,4,50,29,21,12,22,14,9,6,29,15,12,8,11,8,6,4,50,22,21,9,29,14,12,6,29,11,12,6,15,8,8,4,52,29,21,12,22,14,9,6,26,15,13,8,11,8,6,4
ja,46,24,35,20,25,7,20,4,24,16,7,4,15,4,4,1,46,25,35,20,24,7,20,4,24,15,7,4,16,4,4,1,46,24,35,20,25,7,20,4,24,16,7,4,15,4,4,1,46,25,35,20,24,7,20,4,24,15,7,4,16,4,4,1,47,21,30,15,25,5,24,3,28,20,5,4,18,5,3,3,58,26,35,15,28,5,3,6,19,12,2,0,9,2,15,21,61,31,9,4,21,7,7,0,34,8,5,16,27,2,1,23,68,23,7,4,31,3,13,0,25,22,9,1,6,0,11,33,64,26,18,16,21,1,12,2,30,10,2,13,14,10,0,17,47,25,30,18,23,6,20,5,28,18,7,4,16,4,4,1,59,22,35,7,29,8,22,1,18,10,8,5,4,0,3,25,66,18,30,22,32,2,8,0,8,5,4,0,14,0,10,37,46,24,24,16,24,7,16,4,35,20,7,4,20,4,4,1,46,24,24,16,24,7,16,4,35,20,7,4,20,4,4,1,46,24,24,16,24,7,16,4,35,20,7,4,20,4,4,1,46,24,24,16,24,7,16,4,35,20,7,4,20,4,4,1
ja,38,24,22,17,24,12,17,8,26,20,10,3,20,10,3,2,38,24,22,17,24,12,17,8,26,20,10,3,20,10,3,2,38,24,22,17,24,12,17,8,26,20,10,3,20,10,3,2,38,24,22,17,24,12,17,8,26,20,10,3,20,10,3,2,38,24,22,17,24,12,17,8,26,20,10,3,20,10,3,2,48,20,29,7,27,7,21,9,22,20,5,3,10,8,6,14,61,33,12,6,16,10,15,3,24,4,4,16,24,3,0,25,52,16,15,14,30,0,22,1,26,21,1,0,10,4,4,40,68,18,16,26,30,7,3,5,15,15,4,0,10,2,15,22,52,21,17,13,29,6,3,8,24,29,4,3,16,4,9,18,64,35,10,6,35,16,6,8,8,6,16,7,6,2,7,24,61,27,14,3,15,9,16,5,35,11,3,12,12,11,2,20,38,24,22,17,24,12,17,8,26,20,10,3,20,10,3,2,38,24,22,17,24,12,17,8,26,20,10,3,20,10,3,2,38,24,22,17,24,12,17,8,26,20,10,3,20,10,3,2,38,24,22,17,24,12,17,8,26,20,10,3,20,10,3,2
ja,26,24,18,20,31,19,24,15,16,16,4,4,20,11,5,3,43,26,35,20,12,19,10,15,27,14,7,4,8,11,2,3,43,12,35,10,26,19,20,15,27,8,7,2,14,11,4,3,26,31,18,24,24,19,20,15,16,20,4,5,16,11,4,3,33,19,23,8,32,11,31,8,17,20,3,4,17,15,3,12,63,32,13,20,21,20,0,1,16,9,15,3,4,7,12,20,59,16,14,4,33,25,7,5,17,4,16,10,18,6,1,21,48,34,10,5,36,14,18,1,8,19,12,7,8,3,3,30,39,34,13,10,24,7,24,15,21,28,2,8,10,7,4,10,41,26,33,20,16,14,8,15,25,14,5,4,22,5,1,7,67,12,16,6,35,17,9,5,15,20,12,0,1,1,12,28,52,32,7,18,34,13,9,3,11,6,9,5,16,2,4,35,25,24,15,16,31,18,19,12,20,20,4,4,25,15,5,3,45,25,28,15,12,19,8,11,32,20,7,4,10,15,2,3,45,12,28,8,25,19,15,11,32,10,7,2,20,15,4,3,25,31,15,19,24,18,16,12,20,25,4,5,20,15,4,3
ja,49,28,28,16,28,7,16,4,28,16,7,4,16,4,4,1,56,14,32,8,21,21,12,12,32,8,8,2,12,12,3,3,56,21,32,12,14,21,8,12,32,12,8,3,8,12,2,3,49,28,28,16,28,7,16,4,28,16,7,4,16,4,4,1,58,31,22,12,32,7,16,3,12,8,19,12,8,2,11,3,58,11,47,12,18,17,22,7,11,4,6,1,3,4,6,29,80,29,8,15,20,25,0,0,1,0,27,2,10,0,8,31,61,33,6,3,35,2,3,0,20,6,14,8,6,5,6,48,73,25,8,8,25,3,4,0,29,6,5,14,17,6,1,32,65,19,16,3,22,22,6,6,23,17,19,4,9,5,9,11,77,23,9,2,23,27,9,0,14,6,27,2,1,4,6,26,74,32,9,8,32,3,2,4,8,4,12,8,13,0,5,42,49,28,28,16,28,7,16,4,28,16,7,4,16,4,4,1,56,14,32,8,21,21,12,12,32,8,8,2,12,12,3,3,56,21,32,12,14,21,8,12,32,12,8,3,8,12,2,3,49,28,28,16,28,7,16,4,28,16,7,4,16,4,4,1
ja,48,29,18,12,28,14,13,6,18,17,12,6,17,10,6,2,49,14,25,6,42,7,19,3,27,10,11,2,26,4,9,2,49,42,25,19,14,7,6,3,27,26,11,9,10,4,2,2,48,28,18,13,29,14,12,6,18,17,12,6,17,10,6,2,42,28,37,22,28,14,26,11,12,8,6,4,8,4,4,2,71,9,32,22,40,5,11,7,9,3,5,0,4,1,15,22,60,35,32,11,16,5,4,8,23,5,5,12,14,2,0,24,50,21,17,16,34,0,21,1,24,16,1,0,13,5,4,33,70,25,6,19,26,0,4,0,27,10,0,8,23,5,2,31,49,14,14,4,42,7,12,2,40,18,7,2,33,4,6,2,64,31,6,11,13,5,1,1,45,17,5,4,19,12,6,16,55,29,6,0,22,11,6,1,38,14,3,12,25,10,2,22,37,29,28,13,28,16,13,4,24,15,7,7,16,8,7,4,44,16,31,4,42,7,19,4,28,8,9,4,24,3,11,2,44,42,31,19,16,7,4,4,28,24,9,11,8,3,4,2,37,28,28,13,29,16,13,4,24,16,7,7,15,8,7,4
ja,46,9,49,11,8,14,12,16,40,10,9,2,10,15,2,3,21,33,22,38,24,0,27,0,18,34,3,7,24,0,5,0,21,24,23,26,33,0,38,0,18,24,3,5,34,0,7,0,46,8,46,19,9,14,10,13,40,10,9,2,10,15,2,3,39,9,44,9,14,8,30,7,46,11,2,2,11,17,0,7,49,42,16,21,26,0,10,0,11,13,13,5,21,0,5,24,26,23,15,19,34,0,27,0,39,27,0,1,24,1,2,18,60,8,25,8,21,6,18,5,32,10,2,2,21,7,3,28,71,18,28,20,2,5,12,5,27,11,3,10,9,16,0,19,21,33,22,38,24,0,27,0,18,34,3,7,24,0,5,0,30,18,19,25,43,0,24,0,20,18,4,4,29,3,10,9,69,14,28,6,17,11,8,10,23,3,4,13,24,5,0,21,39,9,50,10,9,13,10,15,49,15,4,2,11,15,2,3,17,33,22,34,22,0,26,0,23,39,2,6,28,0,4,0,17,22,22,26,33,0,34,0,23,28,2,4,39,0,6,0,39,9,50,10,9,13,10,15,51,11,4,2,11,17,2,3
ja,16,29,20,16,29,14,16,4,20,28,8,7,28,12,7,2,16,29,20,16,29,14,16,4,20,28,8,7,28,12,7,2,16,29,20,16,29,14,16,4,20,28,8,7,28,12,7,2,16,29,20,16,29,14,16,4,20,28,8,7,28,12,7,2,27,21,32,10,29,10,24,5,17,27,2,5,18,9,4,16,36,35,15,20,45,13,2,1,11,12,16,0,8,3,14,25,26,41,12,5,28,14,9,1,30,6,6,16,30,4,1,27,39,20,15,8,32,5,12,1,28,26,2,1,14,6,8,39,18,30,18,14,29,11,15,4,30,36,5,3,18,8,6,11,23,25,16,15,47,9,9,3,19,25,7,5,21,7,13,12,17,32,35,11,25,13,15,2,18,15,4,10,21,7,4,27,47,26,12,20,35,4,5,0,21,12,7,1,16,2,6,42,16,29,20,16,29,14,16,4,20,28,8,7,28,12,7,2,16,29,20,16,29,14,16,4,20,28,8,7,28,12,7,2,16,29,20,16,29,14,16,4,20,28,8,7,28,12,7,2,16,29,20,16,29,14,16,4,20,28,8,7,28,12,7,2
ja,14,30,6,34,30,0,34,0,6,27,6,21,27,0,21,0,14,30,6,34,30,0,34,0,6,27,6,21,27,0,21,0,14,30,6,34,30,0,34,0,6,27,6,21,27,0,21,0,14,30,6,34,30,0,34,0,6,27,6,21,27,0,21,0,20,45,6,12,41,0,26,0,8,28,4,21,28,0,13,4,37,31,20,30,46,0,2,5,3,20,8,0,12,0,20,22,22,64,2,3,48,0,11,0,18,3,16,19,29,0,2,19,36,39,6,11,49,0,10,0,13,29,14,2,5,0,13,29,49,36,6,13,26,0,26,0,21,11,2,18,16,12,8,12,16,50,8,28,50,0,28,0,4,14,4,20,14,0,20,0,43,44,12,7,41,0,26,1,4,13,15,10,10,0,1,29,51,43,4,20,36,0,11,0,10,6,15,4,18,1,4,33,14,30,6,29,30,0,29,0,6,33,6,20,33,0,20,0,14,30,6,29,30,0,29,0,6,33,6,20,33,0,20,0,14,30,6,29,30,0,29,0,6,33,6,20,33,0,20,0,14,30,6,29,30,0,29,0,6,33,6,20,33,0,20,0
ja,74,18,10,3,18,36,3,6,12,3,32,8,3,6,8,16,74,18,10,3,18,36,3,6,12,3,32,8,3,6,8,16,74,18,10,3,18,36,3,6,12,3,32,8,3,6,8,16,74,18,10,3,18,36,3,6,12,3,32,8,3,6,8,16,65,15,23,3,25,23,21,7,12,3,19,8,3,6,3,20,69,23,24,21,18,30,1,4,7,1,17,0,0,0,23,18,72,19,4,0,21,35,0,0,19,1,23,21,18,1,2,20,56,13,5,3,38,9,10,3,29,13,8,4,19,9,9,28,79,23,9,12,10,12,3,2,18,20,12,12,7,16,5,16,70,18,9,3,23,31,3,6,13,3,27,8,15,2,8,17,76,31,7,0,19,25,11,7,6,10,23,13,0,0,3,25,76,15,8,4,19,24,3,0,25,4,11,21,19,8,0,19,74,18,10,3,18,36,3,6,12,3,32,8,3,6,8,16,74,18,10,3,18,36,3,6,12,3,32,8,3,6,8,16,74,18,10,3,18,36,3,6,12,3,32,8,3,6,8,16,74,18,10,3,18,36,3,6,12,3,32,8,3,6,8,16
ja,36,48,12,16,12,0,4,0,48,64,0,0,16,0,0,0,36,12,12,4,48,0,16,0,48,16,0,0,64,0,0,0,36,48,12,16,12,0,4,0,48,64,0,0,16,0,0,0,36,12,12,4,48,0,16,0,48,16,0,0,64,0,0,0,36,48,48,61,12,0,17,0,12,16,0,0,4,0,0,2,62,11,34,11,52,0,4,0,11,4,1,0,6,0,11,49,53,58,23,12,10,0,8,0,18,0,1,13,13,0,0,47,73,8,22,8,41,0,8,0,9,13,2,0,3,0,5,64,74,40,11,8,14,0,4,0,25,5,4,8,7,2,0,54,36,12,12,4,48,0,16,0,48,17,0,0,61,0,0,2,73,31,13,3,11,4,8,5,27,14,2,5,7,0,0,53,84,10,0,12,43,0,7,0,12,5,13,2,8,1,3,56,36,48,48,64,12,0,16,0,12,16,0,0,4,0,0,0,36,12,48,16,48,0,64,0,12,4,0,0,16,0,0,0,36,48,48,64,12,0,16,0,12,16,0,0,4,0,0,0,36,12,48,16,48,0,64,0,12,4,0,0,16,0,0,0
ja,14,36,8,24,36,12,24,8,8,30,2,6,30,10,6,2,14,36,8,24,36,12,24,8,8,30,2,6,30,10,6,2,15,35,11,20,38,10,28,6,8,30,2,6,25,10,6,6,17,38,12,28,33,10,19,6,7,24,2,6,30,10,6,8,12,32,9,19,33,7,29,4,12,35,2,6,30,12,4,10,51,33,16,13,42,7,3,1,0,13,8,0,8,0,7,54,21,36,4,12,31,12,17,4,34,16,0,6,16,0,0,47,42,28,6,17,31,0,10,0,30,8,0,0,10,4,2,68,58,38,3,2,15,3,27,3,21,10,2,5,10,0,3,56,10,32,12,35,32,10,35,12,8,24,2,6,23,7,6,2,62,7,50,0,9,10,2,7,27,11,3,1,4,0,0,63,56,29,26,6,29,0,5,0,7,14,0,0,9,0,3,72,12,36,10,30,36,12,30,10,8,24,2,6,24,8,6,2,12,36,10,30,36,12,30,10,8,24,2,6,24,8,6,2,15,33,9,30,38,10,24,10,11,20,2,6,28,6,6,8,12,38,10,26,36,10,30,10,10,27,2,6,22,6,6,5
ja,28,20,20,16,21,15,16,12,19,16,13,12,15,12,12,9,27,20,22,16,21,12,22,12,19,15,11,12,16,12,10,9,25,13,34,16,14,9,31,14,17,16,2,4,15,12,0,34,28,17,31,32,14,9,12,12,17,15,6,1,16,12,9,25,51,15,34,10,25,12,23,4,6,13,4,4,4,6,10,35,47,27,6,4,18,12,11,4,35,12,2,12,19,1,0,46,29,17,17,16,17,12,16,12,25,35,9,3,17,10,7,14,34,10,15,12,36,1,12,2,32,9,6,3,27,5,3,49,28,24,17,11,17,9,16,12,27,38,7,4,11,6,12,17,29,16,20,10,47,8,17,0,18,11,13,6,7,7,11,36,23,18,37,28,17,9,26,8,18,14,2,5,15,12,5,19,53,22,29,11,31,1,6,1,16,5,2,0,10,0,3,66,32,21,17,16,21,15,16,12,16,16,15,11,17,12,10,9,31,20,17,16,22,13,16,12,19,16,12,10,23,10,9,10,24,14,17,15,14,9,15,12,35,22,1,1,17,18,2,40,30,21,17,16,21,13,16,12,18,24,13,8,16,11,11,9
ja,30,30,10,10,30,6,10,2,40,40,0,0,40,8,0,0,36,30,12,10,18,12,6,4,48,40,0,0,24,16,0,0,36,18,12,6,30,12,10,4,48,24,0,0,40,16,0,0,30,30,10,10,30,6,10,2,40,40,0,0,40,8,0,0,36,30,49,17,30,6,21,2,10,10,0,0,8,2,5,30,70,44,6,11,21,13,6,0,3,1,16,5,15,0,0,45,43,20,26,12,26,10,25,8,17,9,0,3,14,0,0,43,78,17,15,19,24,1,7,0,7,16,2,0,4,0,2,64,30,30,10,10,30,6,10,2,43,34,0,0,34,3,0,14,36,30,12,10,18,12,6,4,48,40,0,0,24,16,0,0,57,14,10,6,45,8,4,1,38,13,2,0,5,3,6,44,71,22,9,11,20,0,4,1,13,20,0,0,5,0,5,75,30,30,40,40,30,6,40,8,10,10,0,0,10,2,0,0,36,30,48,40,18,12,24,16,12,10,0,0,6,4,0,0,36,18,48,24,30,12,40,16,12,6,0,0,10,4,0,0,30,30,40,40,30,6,40,8,10,10,0,0,10,2,0,0
ja,20,10,44,21,10,20,21,26,28,14,4,3,14,14,3,4,22,10,40,18,14,18,36,15,26,14,2,3,12,14,0,12,29,11,40,25,13,20,19,11,19,11,2,0,8,8,3,37,24,17,54,25,10,16,10,13,22,9,3,0,13,12,2,26,65,16,29,10,20,19,22,7,5,5,5,4,4,2,10,33,60,20,9,3,13,21,8,5,27,22,5,8,15,6,2,32,49,25,18,9,24,32,9,12,11,9,17,8,6,6,9,12,49,18,10,9,45,4,13,1,11,2,10,8,27,5,5,39,44,30,12,4,23,19,5,10,22,31,10,2,8,9,9,18,48,25,14,5,25,32,5,10,18,9,16,9,9,12,9,10,47,43,11,24,20,17,4,0,11,3,11,10,8,7,6,34,49,17,13,2,47,2,26,6,10,8,9,7,12,1,3,44,24,11,26,14,11,16,14,18,40,20,6,3,20,28,3,2,24,11,26,14,11,16,14,18,40,20,6,3,20,28,3,2,30,11,18,10,13,18,8,10,45,18,2,0,17,16,2,38,24,17,22,9,11,14,13,14,53,24,2,0,9,12,2,30
ja,9,19,15,20,18,16,25,20,12,14,12,11,19,15,18,13,13,16,28,24,19,7,39,7,11,23,5,10,16,7,0,31,8,19,25,27,20,9,29,11,10,14,0,0,17,5,0,62,10,18,18,47,18,13,17,11,12,19,9,4,14,15,11,20,53,25,23,1,40,5,5,0,11,7,2,0,1,0,1,82,14,26,10,19,15,6,22,8,31,37,1,1,19,3,1,43,8,17,14,22,17,8,29,9,28,34,1,3,45,9,5,7,49,10,15,15,30,1,7,0,30,3,0,0,8,2,0,86,15,30,12,14,17,9,31,26,13,36,2,2,18,0,8,23,11,22,18,37,19,10,31,12,15,27,4,10,22,7,8,3,18,23,54,18,16,9,11,11,13,10,3,3,23,4,2,38,4,13,22,24,27,0,41,0,6,21,1,3,28,0,0,66,9,23,12,13,23,21,19,14,15,14,12,14,19,14,19,15,13,26,11,23,24,11,17,6,12,24,12,23,21,8,18,7,18,15,10,17,20,7,18,6,28,13,4,12,42,9,1,36,15,17,11,14,13,14,13,11,27,36,3,0,14,19,5,44
ja,26,31,16,20,31,12,20,8,18,24,4,5,24,10,5,2,26,31,16,20,31,12,20,8,18,24,4,5,24,10,5,2,26,31,16,20,31,12,20,8,18,24,4,5,24,10,5,2,26,31,16,20,31,12,20,8,18,24,4,5,24,10,5,2,24,33,16,17,33,14,17,6,20,25,4,5,25,10,5,2,39,21,29,13,32,10,27,5,12,20,2,3,9,5,4,25,45,42,5,10,43,12,0,0,16,3,19,5,17,0,0,39,49,28,14,4,36,5,14,0,24,20,2,0,4,0,5,51,52,41,7,14,41,12,2,0,6,0,18,2,16,0,2,43,33,31,14,14,24,10,21,6,23,34,2,0,15,6,4,19,35,29,19,15,50,7,11,2,15,13,5,2,12,5,9,27,49,27,21,21,40,7,4,0,10,5,5,0,6,0,9,52,26,30,18,25,30,12,25,10,16,20,4,5,20,8,5,2,26,30,18,25,30,12,25,10,16,20,4,5,20,8,5,2,26,30,18,25,30,12,25,10,16,20,4,5,20,8,5,2,26,30,18,25,30,12,25,10,16,20,4,5,20,8,5,2
ja,100,10,10,1,10,40,1,4,10,1,40,4,1,4,4,16,100,10,10,1,10,40,1,4,10,1,40,4,1,4,4,16,100,10,10,1,10,40,1,4,10,1,40,4,1,4,4,16,100,10,10,1,10,40,1,4,10,1,40,4,1,4,4,16,88,9,23,1,19,28,13,5,10,1,27,4,1,4,2,21,82,15,40,15,7,24,8,2,4,0,5,0,0,0,17,37,91,12,2,8,11,24,0,3,25,1,13,14,14,0,0,38,75,13,6,0,33,7,7,0,26,12,8,0,8,1,9,51,77,8,5,0,7,22,1,2,47,13,10,8,11,14,0,31,98,12,10,1,10,38,1,4,12,3,38,4,1,4,4,16,92,1,26,0,12,17,11,3,5,14,21,0,0,1,1,52,82,16,12,14,30,11,0,0,11,0,15,1,8,0,8,48,100,10,10,1,10,40,1,4,10,1,40,4,1,4,4,16,100,10,10,1,10,40,1,4,10,1,40,4,1,4,4,16,100,10,10,1,10,40,1,4,10,1,40,4,1,4,4,16,100,10,10,1,10,40,1,4,10,1,40,4,1,4,4,16
