class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
a,42,31,28,25,31,0,25,0,26,24,0,0,24,0,0,0,42,31,28,25,31,0,25,0,26,24,0,0,24,0,0,0,42,31,28,25,31,0,25,0,26,24,0,0,24,0,0,0,42,31,28,25,31,0,25,0,26,24,0,0,24,0,0,0,74,33,34,15,29,0,13,0,8,8,0,0,16,0,0,26,66,26,32,8,33,0,20,0,17,20,0,0,5,0,0,29,68,32,36,11,32,0,18,0,7,15,0,0,16,0,0,21,63,25,33,7,32,0,19,0,21,22,0,0,1,0,0,33,58,45,20,3,37,0,16,0,30,23,0,0,12,0,0,12,54,40,22,16,44,0,7,0,27,17,0,0,22,0,0,7,68,41,17,2,27,0,13,0,34,21,0,0,9,0,0,24,60,38,22,8,39,0,7,0,36,13,0,0,8,0,0,25,40,36,28,20,36,0,20,0,28,24,0,0,24,0,0,0,40,36,28,20,36,0,20,0,28,24,0,0,24,0,0,0,40,36,28,20,36,0,20,0,28,24,0,0,24,0,0,0,40,36,28,20,36,0,20,0,28,24,0,0,24,0,0,0
a,44,50,11,14,24,0,3,0,41,48,0,0,21,0,0,0,56,35,9,10,30,0,8,0,47,35,0,0,26,0,0,0,56,30,9,8,35,0,10,0,47,26,0,0,35,0,0,0,44,24,11,3,50,0,14,0,41,21,0,0,48,0,0,0,65,34,30,13,24,0,26,0,12,34,0,0,6,0,0,12,65,26,28,17,24,0,8,0,30,11,0,0,19,0,0,28,64,23,35,10,38,0,23,0,22,16,0,0,6,0,0,19,64,11,31,10,41,0,12,0,25,8,0,0,17,0,0,37,64,53,21,12,12,0,11,0,30,27,0,0,6,0,0,20,77,16,21,18,37,0,12,0,27,7,0,0,17,0,0,24,78,32,14,4,27,0,22,0,31,26,0,0,9,0,0,13,48,25,23,12,53,0,17,0,21,13,0,0,26,0,0,18,47,55,41,47,27,0,21,0,8,10,0,0,0,0,0,0,61,39,47,33,31,0,27,0,4,8,0,0,6,0,0,0,61,31,47,27,39,0,33,0,4,6,0,0,8,0,0,0,47,27,41,21,55,0,47,0,8,0,0,0,10,0,0,0
a,56,31,34,18,37,0,24,0,22,15,0,0,19,0,0,0,65,30,37,18,29,0,19,0,26,16,0,0,16,0,0,0,65,29,37,19,30,0,18,0,26,16,0,0,16,0,0,0,56,37,34,24,31,0,18,0,22,19,0,0,15,0,0,0,63,29,35,6,42,0,28,0,21,13,0,0,11,0,0,8,78,26,30,18,27,0,11,0,26,4,0,0,20,0,0,16,83,32,35,15,21,0,15,0,13,12,0,0,6,0,0,24,74,26,23,15,29,0,17,0,27,8,0,0,13,0,0,24,75,39,17,6,26,0,18,0,31,26,0,0,6,0,0,12,84,21,20,16,36,0,3,0,31,2,0,0,24,0,0,19,75,34,24,11,32,0,12,0,33,16,0,0,13,0,0,6,70,35,18,24,33,0,5,0,31,4,0,0,22,0,0,14,54,32,27,14,38,0,19,0,31,18,0,0,23,0,0,0,65,30,29,14,29,0,15,0,34,20,0,0,20,0,0,0,65,29,29,15,30,0,14,0,34,20,0,0,20,0,0,0,54,38,27,19,32,0,14,0,31,23,0,0,18,0,0,0
a,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,36,28,29,6,60,0,23,0,9,35,0,0,6,0,0,24,44,38,9,12,37,0,4,0,28,9,0,0,21,0,0,54,67,31,24,12,29,0,4,0,3,8,0,0,15,0,0,63,74,17,13,2,32,0,8,0,17,17,0,0,6,0,0,70,74,43,19,9,10,0,13,0,15,8,0,0,13,0,0,52,16,56,10,35,56,0,35,0,6,21,0,0,21,0,0,0,54,52,3,10,20,0,32,0,24,12,0,0,5,0,0,44,40,63,9,0,32,0,27,0,30,14,0,0,0,0,0,41,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0
a,48,44,30,25,44,0,25,0,18,11,0,0,11,0,0,0,48,44,30,25,44,0,25,0,18,11,0,0,11,0,0,0,48,44,30,25,44,0,25,0,18,11,0,0,11,0,0,0,48,44,30,25,44,0,25,0,18,11,0,0,11,0,0,0,52,40,36,15,44,0,28,0,16,11,0,0,8,0,0,6,70,27,44,19,37,0,8,0,11,0,0,0,12,0,0,28,71,37,42,8,30,0,20,0,9,8,0,0,3,0,0,28,73,19,31,11,34,0,12,0,20,6,0,0,10,0,0,40,79,37,9,9,24,0,7,0,29,20,0,0,19,0,0,23,68,30,10,11,45,0,1,0,41,3,0,0,25,0,0,22,61,43,13,7,40,0,10,0,36,21,0,0,15,0,0,10,65,43,11,14,34,0,6,0,30,18,0,0,19,0,0,16,48,44,18,11,44,0,11,0,30,25,0,0,25,0,0,0,48,44,18,11,44,0,11,0,30,25,0,0,25,0,0,0,48,44,18,11,44,0,11,0,30,25,0,0,25,0,0,0,48,44,18,11,44,0,11,0,30,25,0,0,25,0,0,0
a,45,35,22,20,34,0,21,0,29,25,0,0,25,0,0,0,48,36,18,20,36,0,20,0,30,24,0,0,24,0,0,0,48,36,18,20,36,0,20,0,30,24,0,0,24,0,0,0,45,34,22,21,35,0,20,0,29,25,0,0,25,0,0,0,51,34,29,22,39,0,30,0,21,19,0,0,9,0,0,2,64,34,39,20,34,0,12,0,13,7,0,0,15,0,0,18,70,37,44,20,18,0,17,0,11,6,0,0,10,0,0,23,64,25,39,10,39,0,16,0,19,3,0,0,8,0,0,33,66,30,14,14,26,0,9,0,38,17,0,0,21,0,0,21,47,27,23,18,37,0,21,0,32,13,0,0,30,0,0,8,53,40,9,8,33,0,10,0,51,20,0,0,6,0,0,26,50,28,21,13,39,0,15,0,29,23,0,0,22,0,0,16,41,33,25,23,34,0,21,0,30,24,0,0,25,0,0,0,42,33,24,22,33,0,22,0,30,25,0,0,25,0,0,0,42,33,24,22,33,0,22,0,30,25,0,0,25,0,0,0,41,34,25,21,33,0,23,0,30,25,0,0,24,0,0,0
a,53,44,7,10,43,0,10,0,36,26,0,0,27,0,0,0,53,43,7,10,44,0,10,0,36,27,0,0,26,0,0,0,53,44,7,10,43,0,10,0,36,26,0,0,27,0,0,0,53,43,7,10,44,0,10,0,36,27,0,0,26,0,0,0,58,39,30,8,44,0,26,0,18,16,0,0,11,0,0,6,72,31,25,30,33,0,7,0,19,2,0,0,23,0,0,14,74,42,32,10,25,0,14,0,12,16,0,0,7,0,0,24,71,28,27,19,32,0,15,0,19,5,0,0,15,0,0,25,72,42,13,11,26,0,17,0,27,23,0,0,11,0,0,14,75,18,24,14,41,0,13,0,19,10,0,0,15,0,0,27,67,45,14,5,29,0,20,0,31,30,0,0,2,0,0,13,64,32,16,10,43,0,18,0,30,14,0,0,15,0,0,14,51,40,33,30,40,0,30,0,12,10,0,0,10,0,0,0,51,40,33,30,40,0,30,0,12,10,0,0,10,0,0,0,51,40,33,30,40,0,30,0,12,10,0,0,10,0,0,0,51,40,33,30,40,0,30,0,12,10,0,0,10,0,0,0
a,34,31,28,23,31,0,23,0,34,26,0,0,26,0,0,0,34,31,28,23,31,0,23,0,34,26,0,0,26,0,0,0,34,31,28,23,31,0,23,0,34,26,0,0,26,0,0,0,34,31,28,23,31,0,23,0,34,26,0,0,26,0,0,0,59,36,25,5,45,0,23,0,23,21,0,0,12,0,0,7,75,25,31,16,33,0,5,0,21,4,0,0,19,0,0,27,69,35,22,11,36,0,23,0,15,19,0,0,11,0,0,15,65,27,35,12,33,0,18,0,22,5,0,0,12,0,0,27,78,36,15,14,20,0,20,0,22,22,0,0,12,0,0,17,70,18,14,23,42,0,4,0,27,4,0,0,29,0,0,25,62,44,21,13,32,0,23,0,25,21,0,0,7,0,0,8,63,40,17,25,33,0,14,0,24,13,0,0,14,0,0,13,36,37,34,20,37,0,20,0,26,23,0,0,23,0,0,0,36,37,34,20,37,0,20,0,26,23,0,0,23,0,0,0,36,37,34,20,37,0,20,0,26,23,0,0,23,0,0,0,36,37,34,20,37,0,20,0,26,23,0,0,23,0,0,0
a,32,38,16,30,38,0,30,0,16,28,0,0,28,0,0,0,32,38,16,30,38,0,30,0,16,28,0,0,28,0,0,0,32,38,16,30,38,0,30,0,16,28,0,0,28,0,0,0,32,38,16,30,38,0,30,0,16,28,0,0,28,0,0,0,32,38,18,28,40,0,30,0,16,28,0,0,26,0,0,0,51,31,41,22,40,0,17,0,11,11,0,0,15,0,0,17,78,39,30,12,15,0,20,0,12,17,0,0,4,0,0,29,48,24,36,16,41,0,22,0,18,15,0,0,9,0,0,27,69,28,11,31,26,0,9,0,25,9,0,0,29,0,0,19,60,14,11,23,51,0,4,0,34,7,0,0,31,0,0,21,42,43,12,14,33,0,24,0,35,28,0,0,15,0,0,10,44,38,8,22,31,0,26,0,32,25,0,0,22,0,0,8,32,38,16,30,38,0,30,0,16,28,0,0,28,0,0,0,32,38,16,30,38,0,30,0,16,28,0,0,28,0,0,0,32,38,16,30,38,0,30,0,16,28,0,0,28,0,0,0,32,38,16,30,38,0,30,0,16,28,0,0,28,0,0,0
a,42,33,19,18,32,0,19,0,35,29,0,0,29,0,0,0,55,33,27,19,20,0,11,0,46,28,0,0,17,0,0,0,55,20,27,11,33,0,19,0,46,17,0,0,28,0,0,0,42,32,19,19,33,0,18,0,35,29,0,0,29,0,0,0,42,31,39,18,37,0,31,0,20,20,0,0,13,0,0,5,63,31,52,22,23,0,11,0,19,12,0,0,3,0,0,20,68,15,49,20,34,0,15,0,17,6,0,0,14,0,0,18,64,20,22,4,41,0,13,0,34,14,0,0,10,0,0,34,76,31,9,13,18,0,11,0,32,24,0,0,21,0,0,21,87,19,12,19,18,0,4,0,26,6,0,0,31,0,0,34,59,22,23,9,34,0,17,0,50,12,0,0,24,0,0,6,48,32,12,17,35,0,13,0,39,24,0,0,26,0,0,10,37,32,35,28,30,0,30,0,24,20,0,0,20,0,0,0,50,32,46,29,19,0,18,0,32,19,0,0,11,0,0,0,50,19,46,18,32,0,29,0,32,11,0,0,19,0,0,0,37,30,35,30,32,0,28,0,24,20,0,0,20,0,0,0
a,65,40,24,15,24,0,9,0,39,25,0,0,15,0,0,0,65,24,24,9,40,0,15,0,39,15,0,0,25,0,0,0,65,40,24,15,24,0,9,0,39,25,0,0,15,0,0,0,65,24,24,9,40,0,15,0,39,15,0,0,25,0,0,0,75,37,39,14,27,0,20,0,16,15,0,0,5,0,0,8,76,18,43,20,38,0,12,0,13,5,0,0,10,0,0,21,79,36,40,17,16,0,10,0,10,9,0,0,4,0,0,35,76,14,42,17,39,0,3,0,18,0,0,0,11,0,0,36,77,39,13,7,20,0,5,0,43,23,0,0,10,0,0,19,75,12,22,6,41,0,11,0,40,6,0,0,18,0,0,25,77,43,13,4,20,0,7,0,42,29,0,0,3,0,0,18,69,21,16,5,44,0,10,0,42,12,0,0,20,0,0,17,66,43,38,22,24,0,15,0,24,15,0,0,9,0,0,0,66,24,38,15,43,0,22,0,24,9,0,0,15,0,0,0,66,43,38,22,24,0,15,0,24,15,0,0,9,0,0,0,66,24,38,15,43,0,22,0,24,9,0,0,15,0,0,0
a,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,18,63,8,28,63,0,28,0,6,21,0,0,21,0,0,0,25,56,4,14,63,0,19,0,10,35,0,0,28,0,0,2,63,36,16,24,40,0,9,0,18,5,0,0,24,0,0,21,52,52,27,10,37,0,12,0,20,15,0,0,6,0,0,25,63,34,15,10,41,0,12,0,27,10,0,0,14,0,0,30,68,43,3,18,31,0,7,0,20,17,0,0,29,0,0,20,43,38,4,14,58,0,7,0,36,10,0,0,31,0,0,15,24,63,4,8,57,0,14,0,29,36,0,0,16,0,0,5,20,63,4,8,61,0,10,0,28,25,0,0,28,0,0,9,18,63,6,21,63,0,21,0,8,28,0,0,28,0,0,0,18,63,6,21,63,0,21,0,8,28,0,0,28,0,0,0,18,63,6,21,63,0,21,0,8,28,0,0,28,0,0,0,18,63,6,21,63,0,21,0,8,28,0,0,28,0,0,0
a,66,51,14,9,17,0,3,0,48,36,0,0,12,0,0,0,58,62,12,8,18,0,2,0,42,42,0,0,12,0,0,0,63,18,12,7,57,0,8,0,38,11,0,0,42,0,0,0,66,17,14,3,51,0,9,0,48,12,0,0,36,0,0,0,89,27,14,7,18,0,22,0,27,34,0,0,5,0,0,13,72,43,1,21,11,0,3,0,55,6,0,0,22,0,0,22,84,29,18,3,22,0,14,0,30,17,0,0,0,0,0,39,81,9,12,5,37,0,10,0,39,6,0,0,14,0,0,43,70,53,44,20,10,0,13,0,18,16,0,0,1,0,0,11,75,14,50,8,36,0,15,0,7,6,0,0,7,0,0,38,84,16,15,5,30,0,31,0,23,23,0,0,7,0,0,22,63,16,41,13,48,0,22,0,23,3,0,0,16,0,0,11,65,49,48,36,17,0,12,0,15,11,0,0,3,0,0,0,60,53,37,42,16,0,12,0,15,14,0,0,7,0,0,0,57,16,42,12,56,0,42,0,13,4,0,0,14,0,0,0,65,17,48,12,49,0,36,0,15,3,0,0,11,0,0,0
a,39,38,22,23,43,0,29,0,19,19,0,0,24,0,0,0,16,55,9,31,55,0,31,0,7,26,0,0,26,0,0,0,16,55,9,31,55,0,31,0,7,26,0,0,26,0,0,0,39,43,22,29,38,0,23,0,19,24,0,0,19,0,0,0,36,25,40,12,47,0,34,0,21,23,0,0,9,0,0,9,37,33,24,31,38,0,6,0,34,4,0,0,29,0,0,20,60,40,34,12,24,0,17,0,14,18,0,0,7,0,0,30,56,20,31,8,38,0,12,0,39,8,0,0,10,0,0,34,43,41,13,5,28,0,26,0,40,32,0,0,16,0,0,12,27,22,29,18,54,0,16,0,36,12,0,0,17,0,0,25,20,50,9,13,37,0,26,0,39,33,0,0,19,0,0,10,40,51,12,5,27,0,17,0,42,35,0,0,12,0,0,15,35,32,21,23,38,0,28,0,24,25,0,0,30,0,0,0,13,45,10,33,45,0,33,0,9,34,0,0,34,0,0,0,13,45,10,33,45,0,33,0,9,34,0,0,34,0,0,0,35,38,21,28,32,0,23,0,24,30,0,0,25,0,0,0
a,66,31,32,16,31,0,16,0,30,17,0,0,17,0,0,0,66,31,32,16,31,0,16,0,30,17,0,0,17,0,0,0,66,31,32,16,31,0,16,0,30,17,0,0,17,0,0,0,66,31,32,16,31,0,16,0,30,17,0,0,17,0,0,0,75,27,34,4,36,0,25,0,22,13,0,0,6,0,0,14,76,21,43,6,26,0,20,0,12,10,0,0,9,0,0,33,79,24,36,17,30,0,12,0,19,5,0,0,10,0,0,24,78,20,34,1,25,0,25,0,19,15,0,0,5,0,0,34,76,36,21,6,25,0,14,0,36,23,0,0,4,0,0,15,73,28,26,16,34,0,14,0,33,4,0,0,20,0,0,8,81,14,24,8,36,0,10,0,33,7,0,0,20,0,0,23,87,33,14,10,15,0,13,0,35,15,0,0,9,0,0,25,66,31,38,20,31,0,20,0,24,13,0,0,13,0,0,0,66,31,38,20,31,0,20,0,24,13,0,0,13,0,0,0,66,31,38,20,31,0,20,0,24,13,0,0,13,0,0,0,66,31,38,20,31,0,20,0,24,13,0,0,13,0,0,0
