class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63 
da,0,0,0,23,8,1,18,17,0,9,0,22,9,30,25,94,5,2,0,13,0,0,34,17,0,9,0,29,9,30,18,90,0,11,0,9,10,12,9,30,12,7,7,25,13,30,21,60,3,1,0,9,1,0,9,30,5,30,0,21,11,21,30,85
da,12,20,2,8,23,12,5,21,11,25,3,14,25,22,20,33,15,20,2,8,20,9,19,19,8,25,3,18,22,22,13,33,16,26,0,6,22,18,5,14,16,22,10,15,21,22,15,28,17,21,0,3,20,10,4,20,17,31,6,17,24,23,13,30
da,0,0,2,9,3,8,9,28,0,9,6,30,9,30,32,81,2,0,0,9,1,0,37,17,0,9,0,30,9,30,19,93,0,12,0,9,7,16,9,30,5,13,8,24,15,26,22,60,2,0,0,9,0,0,9,30,7,28,0,22,10,26,30,83
da,12,13,12,23,19,22,16,14,9,10,11,12,16,19,20,28,16,16,13,14,14,19,21,19,9,14,12,17,10,20,13,29,16,14,9,9,22,28,11,17,15,17,17,10,16,19,17,19,16,17,9,11,11,25,9,18,14,27,13,16,16,24,12,18
da,13,41,11,25,17,20,11,13,0,15,13,27,7,7,7,29,14,16,13,11,39,20,28,17,0,7,12,8,12,6,27,26,18,37,1,0,14,26,0,0,15,29,20,19,16,24,10,27,25,16,4,1,30,26,6,2,9,15,19,11,21,19,26,26
da,12,6,34,32,7,0,12,20,31,35,5,6,21,21,6,8,16,5,26,20,5,0,35,13,31,21,4,4,35,21,10,10,20,20,32,33,9,2,21,21,20,16,8,8,10,9,9,18,16,3,32,21,7,0,33,21,32,18,5,8,25,18,6,11
da,15,9,20,20,12,9,13,21,13,21,18,20,12,17,18,18,16,5,19,11,10,5,39,16,15,12,19,12,19,17,17,24,21,17,10,18,9,9,10,16,19,20,18,17,18,15,8,31,14,8,11,12,10,7,22,20,20,27,17,14,20,13,21,20
da,63,16,9,6,9,38,5,4,14,2,37,7,3,8,8,27,62,8,13,3,19,31,16,10,10,2,32,5,3,6,13,23,61,21,8,2,10,31,1,5,16,8,31,11,7,9,10,25,61,12,11,1,14,33,3,7,15,12,34,6,4,8,9,26
da,49,14,15,5,15,34,7,9,13,4,31,10,3,10,12,25,49,13,18,3,14,29,14,13,13,3,31,8,4,10,8,26,51,14,15,4,13,31,5,10,15,8,25,12,4,10,15,24,47,12,15,5,12,25,4,10,19,16,22,13,10,16,10,20
da,12,15,14,24,40,8,28,9,10,13,8,5,29,7,13,21,15,31,9,34,15,9,34,6,7,31,4,21,11,7,5,17,22,23,7,19,33,6,25,6,14,6,6,8,37,5,2,37,22,31,12,26,19,6,21,7,12,37,5,9,8,2,7,32
da,16,11,16,17,12,23,11,16,16,9,16,13,9,18,16,37,16,12,15,10,11,24,15,15,16,9,16,17,9,18,15,38,22,10,12,9,12,23,9,18,18,17,14,15,12,16,19,30,19,15,13,9,13,20,9,18,18,13,14,19,12,12,18,34
da,16,12,18,25,11,3,22,14,21,11,20,12,18,20,14,19,16,10,18,16,11,6,19,18,22,20,22,17,11,19,13,18,17,11,16,10,14,12,16,16,28,19,19,12,15,13,21,17,17,13,16,15,9,8,12,18,26,25,21,17,12,16,14,17
da,39,19,19,13,16,24,10,10,13,9,22,11,8,11,13,19,38,16,19,9,20,24,14,9,14,9,22,12,9,12,12,17,36,18,12,6,17,24,6,6,19,20,22,11,20,9,11,19,38,16,13,7,18,25,6,6,20,15,22,13,17,10,11,19
da,0,9,7,42,8,2,43,19,2,29,0,9,33,30,10,13,2,6,3,38,8,4,47,18,0,35,0,12,31,32,11,9,3,18,0,30,20,13,27,12,8,33,1,6,24,22,18,21,5,17,0,29,14,8,33,14,10,29,0,16,32,24,9,16
da,12,30,8,20,37,35,15,6,0,5,6,18,3,5,20,36,16,32,3,4,29,45,15,6,2,5,11,23,4,6,17,38,13,27,2,0,29,31,1,0,13,27,7,15,20,22,23,26,15,28,0,0,27,39,0,0,14,18,10,14,20,21,16,34
da,0,4,0,23,0,0,26,13,0,9,0,24,9,30,21,97,0,0,0,9,0,0,13,28,0,9,0,30,9,30,28,100,0,4,0,9,6,12,9,30,7,25,4,20,7,28,34,61,0,6,0,9,7,15,9,30,5,9,9,24,16,28,21,68
da,0,0,24,3,0,0,3,18,24,3,80,10,3,18,10,60,3,0,27,9,4,0,20,9,24,3,58,10,4,18,10,57,17,1,27,7,3,10,6,18,28,5,41,22,5,21,15,30,4,0,24,3,1,0,3,18,28,17,63,13,6,18,10,48
da,16,7,16,19,9,18,15,30,16,9,16,13,9,18,15,30,17,8,19,23,7,12,29,30,16,9,13,10,9,18,8,28,21,13,12,9,14,24,9,18,22,12,13,17,18,14,12,28,18,9,15,9,10,18,9,18,19,25,12,14,15,23,15,27
da,0,14,0,15,13,40,13,23,0,10,0,13,11,40,14,50,0,13,2,18,19,41,16,15,0,12,0,12,10,33,14,51,0,22,0,7,21,65,6,20,3,11,7,14,9,14,16,41,2,18,0,8,17,45,9,30,8,17,0,15,17,12,12,46
da,12,24,6,16,25,35,12,18,4,8,10,17,8,12,19,30,14,24,14,11,27,29,19,15,4,8,10,18,5,11,15,32,20,27,3,8,32,44,6,8,7,9,13,19,4,4,23,29,18,21,4,8,22,30,9,12,9,21,8,18,14,18,17,27
da,9,18,9,24,25,24,17,13,8,13,6,11,15,16,10,38,12,17,10,12,14,28,31,10,8,15,6,15,13,18,15,32,14,23,7,14,20,16,14,23,16,9,10,15,18,21,11,25,17,17,7,14,17,18,13,23,11,28,8,13,10,10,18,32
da,21,18,22,24,19,19,19,21,12,13,11,9,13,14,11,10,22,17,22,23,18,19,30,16,12,12,10,8,12,14,8,13,23,16,12,12,18,20,12,12,25,30,8,5,25,20,7,11,21,16,12,13,15,17,13,12,27,31,7,9,24,18,9,12
da,39,16,9,14,8,24,8,9,5,5,24,17,7,9,25,37,38,8,9,17,16,21,24,4,5,7,23,18,5,9,14,38,35,14,10,7,8,21,8,12,14,13,20,16,16,9,19,34,35,7,10,8,13,18,7,12,15,20,18,20,15,10,16,32
da,0,12,0,9,15,40,16,24,0,12,0,15,9,40,12,52,8,14,0,14,17,38,24,14,1,10,0,13,8,34,12,49,4,20,1,13,22,45,7,24,2,6,10,15,17,19,15,36,7,24,0,6,18,39,12,27,4,20,2,14,8,13,16,46
da,31,11,13,5,12,31,19,8,28,10,17,6,10,29,6,20,37,11,8,16,20,25,12,8,21,12,14,6,8,25,11,22,41,20,19,7,15,36,5,15,7,7,18,11,7,3,15,30,41,16,22,6,15,29,9,21,9,17,18,12,4,7,6,24
da,23,14,5,21,15,21,20,11,8,10,19,11,11,24,10,33,28,11,8,12,16,21,23,17,7,12,19,11,9,24,11,27,24,13,4,8,21,17,7,14,19,17,15,11,14,25,19,28,29,16,4,7,14,19,9,15,14,18,18,17,14,24,12,26
da,14,17,12,15,11,42,19,27,6,4,13,13,3,11,6,43,20,12,12,14,17,38,22,27,6,3,11,10,4,11,15,34,17,20,12,12,13,40,8,32,10,11,15,10,9,6,12,29,16,14,12,8,19,31,12,32,11,15,9,12,6,18,15,26
da,12,18,17,15,16,44,21,37,0,0,10,15,0,0,9,42,19,19,8,16,17,43,25,32,0,0,11,15,0,0,13,38,19,24,0,0,20,48,0,0,16,14,13,13,15,20,18,36,14,20,0,0,21,40,0,0,14,23,7,16,17,33,15,36
da,14,16,9,8,10,21,13,10,17,20,16,20,11,30,7,34,24,9,9,9,16,12,24,11,16,12,16,7,16,30,18,27,16,27,11,12,15,26,6,12,17,11,19,20,12,10,12,30,21,12,12,6,16,21,13,18,11,18,17,13,11,14,21,32
da,0,16,3,18,18,16,19,21,0,17,0,28,15,22,28,35,8,15,1,16,15,15,33,18,1,16,1,26,15,21,20,35,6,22,0,17,20,12,17,22,9,15,6,18,27,19,14,32,6,19,0,17,18,10,19,22,8,26,1,23,14,18,25,30
da,2,20,5,8,20,37,21,18,1,17,0,15,17,32,9,34,4,21,2,8,27,34,22,15,0,18,0,15,14,30,12,34,6,28,0,9,23,33,4,11,11,16,7,10,27,33,9,29,7,23,0,7,27,26,9,17,6,32,3,11,13,27,16,32
da,39,25,8,19,16,12,8,5,29,22,14,9,8,15,6,21,37,12,11,5,29,15,16,6,29,9,16,6,23,15,11,16,40,30,25,25,14,9,8,13,15,1,9,15,21,4,3,24,44,11,25,8,28,12,25,13,11,17,11,8,6,2,13,22
da,20,9,27,7,9,24,19,18,10,4,32,12,4,12,13,36,22,10,26,20,15,19,21,14,8,3,22,12,4,9,14,37,33,13,8,4,12,28,3,9,26,13,20,13,12,23,16,23,30,13,8,2,14,19,3,11,31,20,23,16,7,27,10,22
da,0,18,5,36,20,5,39,30,0,18,0,20,16,19,20,10,8,17,4,34,21,5,42,25,1,18,0,18,14,17,18,14,16,25,1,30,24,9,26,21,5,13,6,17,13,15,17,18,8,23,0,30,15,3,38,28,6,23,0,21,15,19,18,9
da,17,16,14,13,19,6,18,18,8,8,27,21,8,12,22,29,24,16,13,10,17,6,21,15,8,8,22,21,8,12,27,28,17,27,16,14,23,10,14,16,14,14,17,10,11,17,17,19,16,18,16,14,19,4,14,16,16,18,18,21,13,19,14,20
da,14,11,21,16,16,23,30,30,6,6,10,12,8,12,12,29,17,17,17,21,12,23,27,30,6,8,9,16,6,12,13,22,17,18,6,6,25,24,9,14,12,15,17,15,13,16,21,28,18,18,7,9,14,16,6,16,15,25,12,19,15,22,14,30
da,0,15,0,15,15,50,15,50,0,6,0,12,6,20,12,40,0,24,0,15,15,44,19,45,0,6,0,13,6,20,10,39,2,20,0,6,19,47,6,20,3,17,6,16,15,39,17,23,0,21,0,6,20,48,6,20,6,15,6,16,19,34,13,26
da,37,12,15,5,12,36,6,11,14,6,27,9,7,17,13,29,34,13,16,7,18,31,16,9,13,6,21,11,4,17,9,31,39,15,14,6,14,39,4,10,17,7,20,17,7,14,16,17,42,12,12,4,16,25,6,10,19,15,20,14,7,19,10,25
da,18,16,15,18,16,16,20,18,17,16,11,14,16,16,18,11,18,21,13,16,16,13,29,15,15,18,9,17,16,16,12,12,23,22,18,17,23,17,16,16,15,10,12,12,10,6,17,22,24,22,19,16,16,14,17,16,18,12,12,15,10,12,16,17
da,0,0,0,9,2,0,11,30,0,9,0,30,10,30,29,96,1,4,0,13,0,0,27,20,0,11,0,26,9,30,20,95,0,12,0,15,0,4,15,38,7,8,5,29,20,39,23,41,0,2,2,13,11,5,13,30,8,31,3,17,4,26,33,58
da,9,13,13,11,6,3,10,9,13,16,26,40,11,15,26,35,9,6,12,13,15,2,18,7,13,12,26,23,14,15,36,35,14,20,16,12,9,8,9,11,23,15,15,32,15,17,20,20,12,8,17,9,20,6,12,12,27,15,16,19,14,19,31,19
da,0,0,0,19,2,0,9,25,0,9,0,25,9,30,30,98,0,9,0,9,1,0,27,21,0,11,0,27,9,30,22,90,0,8,0,9,6,10,11,30,7,12,4,30,18,28,26,57,0,3,0,12,9,7,11,32,9,21,5,23,4,32,33,55
da,23,17,12,33,11,6,15,11,9,18,9,22,9,17,18,26,17,9,16,7,11,6,38,18,15,9,20,13,20,17,18,22,20,22,17,25,10,8,10,14,25,7,6,16,22,11,13,30,21,11,15,10,18,7,23,14,22,24,10,12,11,13,19,26
da,4,24,12,32,24,4,32,12,12,28,4,12,28,12,12,4,14,26,11,28,21,4,35,12,9,25,4,15,23,12,10,7,14,32,12,23,28,7,22,6,13,24,6,11,21,9,17,11,14,28,12,20,28,5,24,7,16,25,7,14,20,14,11,11
da,16,17,10,12,13,43,10,28,6,4,12,15,6,11,13,40,16,13,10,11,16,42,17,26,6,5,12,13,4,11,12,42,18,18,12,18,15,40,8,26,8,8,13,17,4,7,16,28,17,16,12,8,18,39,17,27,11,4,11,18,11,6,15,26
da,18,16,12,9,19,28,8,19,19,13,15,10,12,26,12,20,16,16,12,9,12,32,16,18,20,13,16,10,13,26,6,21,27,15,18,17,15,19,15,28,11,12,9,13,10,17,17,13,27,15,18,15,13,19,17,28,14,10,7,16,12,18,14,13
da,36,13,18,5,18,30,10,15,18,5,24,9,7,11,13,24,36,19,16,10,13,28,12,12,17,10,20,15,5,11,8,24,40,18,16,6,19,23,8,12,16,7,18,16,11,12,16,18,42,18,15,8,13,25,6,12,18,12,16,19,10,11,13,18
da,0,12,0,9,12,40,9,30,0,15,0,12,15,50,12,40,0,15,0,12,15,37,13,27,0,15,0,15,12,46,12,37,1,21,0,12,12,35,12,35,5,8,3,17,12,39,19,25,6,13,0,12,21,34,13,30,2,14,3,20,12,35,17,24
da,13,6,9,18,16,13,19,28,15,15,11,10,16,27,16,24,13,17,9,17,8,13,22,26,15,17,11,16,13,27,9,23,22,10,10,15,15,17,17,22,15,14,7,16,16,23,20,17,19,20,9,15,14,11,15,24,16,17,10,16,11,25,15,19
da,1,1,10,14,1,0,18,16,10,15,27,34,20,16,41,32,4,8,14,15,3,0,22,13,9,17,25,38,13,16,26,33,9,7,9,14,11,10,18,16,9,21,26,24,20,14,29,19,6,3,10,18,5,0,14,16,19,28,15,34,19,16,26,27
da,0,21,0,6,21,70,6,20,0,9,0,12,9,30,12,40,2,23,1,9,21,62,12,17,0,9,2,15,9,30,10,34,2,21,0,9,21,55,9,30,4,17,4,9,12,22,14,27,7,20,0,9,21,47,9,30,3,14,3,16,17,29,11,20
da,36,13,12,5,13,38,5,14,12,3,36,11,3,10,11,34,33,13,15,7,16,33,15,13,12,3,30,11,3,10,10,32,36,16,12,5,13,33,5,14,13,12,25,8,6,8,18,32,35,10,12,5,13,27,5,14,20,14,24,16,14,14,6,27
da,34,13,16,9,12,34,5,12,14,6,30,8,6,18,9,30,34,16,16,5,13,30,10,14,13,5,27,12,6,17,8,30,37,14,12,4,12,22,4,12,19,15,22,9,11,23,16,24,33,14,13,4,16,24,4,12,20,6,21,19,15,23,9,23
fa,38,6,16,2,8,47,4,16,10,1,27,4,4,6,12,55,39,16,26,4,7,30,24,28,9,4,13,7,3,0,10,36,36,6,29,3,6,48,4,17,28,5,10,8,4,20,5,27,38,20,7,6,3,34,0,9,21,12,19,14,2,15,1,55
fa,34,18,22,11,19,18,21,13,18,9,18,10,9,12,8,16,50,15,20,5,25,11,15,5,19,12,9,7,8,9,7,39,40,24,29,7,19,14,10,8,19,14,5,9,11,8,5,34,39,21,20,14,18,14,9,11,14,20,16,10,11,11,10,18
fa,27,26,14,10,28,25,22,11,4,6,18,18,6,6,15,20,51,21,10,13,19,8,7,3,12,16,13,8,17,6,7,45,40,21,19,9,27,14,10,5,16,7,11,9,8,14,15,31,35,30,8,9,20,22,3,8,8,20,22,21,6,7,11,26
fa,21,16,11,10,21,24,17,15,11,6,20,13,12,18,25,16,36,20,21,12,21,19,11,15,15,7,8,14,6,10,18,23,33,16,19,7,22,23,10,9,14,13,16,13,8,13,15,25,26,25,9,14,13,18,10,15,11,18,20,24,5,19,12,17
fa,39,14,21,6,27,28,13,13,12,4,20,8,8,7,24,12,53,21,18,7,14,22,9,16,13,7,16,15,6,6,16,17,49,12,22,3,24,24,11,10,20,4,10,11,10,5,17,24,42,24,12,7,13,21,2,5,20,24,18,20,8,19,8,13
fa,8,1,28,3,1,40,12,21,19,3,36,6,3,8,12,55,27,15,26,5,10,27,24,7,16,1,21,5,8,9,24,31,42,5,14,5,9,19,0,33,24,8,15,13,9,27,13,20,26,12,18,3,6,19,0,32,15,19,28,16,0,27,4,31
fa,38,13,13,2,13,36,11,10,15,9,26,8,9,19,9,25,41,21,12,5,23,18,8,9,20,11,17,9,14,11,13,24,39,14,27,11,16,29,5,11,16,7,13,11,3,9,16,29,38,14,18,8,12,30,7,20,6,12,30,8,4,9,9,31
fa,14,35,6,15,35,28,16,11,4,10,8,20,10,8,20,16,40,28,15,11,30,16,15,17,4,7,9,17,4,3,19,21,22,37,11,6,37,24,5,4,12,12,9,20,8,6,22,21,23,31,4,8,33,25,10,6,7,17,7,21,14,14,20,16
fa,38,33,6,5,6,28,1,4,28,23,20,18,5,16,15,10,45,7,17,6,26,13,17,15,31,3,11,6,13,15,11,20,46,28,31,16,12,12,7,16,11,10,9,12,6,9,11,20,36,15,24,6,31,15,24,17,7,12,12,15,5,9,20,8
fa,4,12,3,13,14,22,20,15,2,13,7,26,19,15,30,41,18,22,10,12,23,22,15,13,8,14,13,19,10,9,18,30,17,16,11,10,17,15,13,13,23,19,1,20,16,13,22,30,7,18,3,13,11,19,13,15,4,26,7,32,11,15,26,36
fa,48,21,8,3,8,33,2,5,22,9,31,15,4,15,8,24,58,8,8,2,21,21,9,9,28,3,18,10,7,12,14,28,53,22,35,5,9,22,4,14,12,12,8,15,5,5,8,27,44,15,27,5,24,29,6,10,7,13,19,10,3,8,15,21
fa,8,16,4,8,16,22,12,12,14,27,6,13,27,36,11,24,17,19,11,14,22,19,18,11,12,24,6,5,18,23,18,19,26,28,10,14,26,20,20,21,5,8,9,16,6,10,12,25,21,22,13,22,22,18,21,26,5,9,9,14,5,16,9,24
fa,42,22,9,4,29,30,6,10,5,3,27,17,4,4,26,18,37,33,13,5,20,25,16,8,10,5,14,23,4,5,22,16,39,19,7,6,26,19,5,5,16,19,12,17,19,12,20,15,47,24,7,5,17,20,3,4,16,15,23,16,8,19,11,21
fa,1,32,1,8,31,38,13,13,0,18,0,20,18,20,18,25,39,24,12,9,24,11,8,9,14,22,11,5,9,8,9,42,29,19,17,9,26,20,13,16,13,11,7,10,11,9,11,35,15,31,11,23,23,17,16,14,6,13,3,18,10,16,16,24
fa,36,13,16,4,14,37,5,16,12,4,30,11,5,14,13,26,43,15,20,5,19,25,12,14,16,8,15,12,7,8,15,22,39,17,17,5,16,30,6,8,14,16,7,19,15,8,16,23,43,16,14,4,16,25,6,8,18,9,28,11,4,21,10,23
fa,2,4,13,5,2,0,21,13,12,6,38,11,15,15,52,47,8,9,20,18,8,6,23,9,16,17,16,21,8,15,33,29,5,5,22,9,8,9,21,16,30,17,11,12,20,8,30,33,2,5,14,18,9,5,6,16,13,19,41,48,8,22,11,19
fa,15,26,4,7,28,35,11,10,6,13,7,16,13,24,18,23,22,24,6,12,28,26,19,7,7,13,8,11,12,21,22,18,28,26,8,16,26,11,18,18,12,15,4,15,8,20,13,18,26,25,14,13,23,15,16,22,9,14,5,14,9,21,11,19
fa,27,26,21,19,25,25,21,21,4,4,13,13,4,4,18,11,35,25,14,14,28,22,18,12,10,6,13,12,5,5,23,14,39,22,7,5,24,14,6,5,25,22,8,13,14,22,12,18,36,20,4,4,25,19,4,5,25,23,17,7,16,23,13,15
fa,10,23,6,13,23,30,25,22,4,7,10,21,7,10,17,28,18,22,18,19,25,24,18,23,6,7,7,13,6,7,25,18,25,27,9,11,23,28,16,13,7,8,6,20,7,7,24,25,19,25,7,10,24,23,13,19,7,12,17,18,7,17,15,23
fa,32,11,17,11,20,23,21,7,14,7,20,13,9,13,16,22,38,27,11,18,21,18,14,9,7,10,15,14,8,2,32,12,37,13,19,10,24,16,6,4,22,20,9,16,14,12,11,23,32,21,17,5,13,14,5,7,34,24,15,12,4,24,6,23
fa,15,6,27,10,8,14,22,25,29,10,22,6,15,24,9,14,34,9,24,13,12,11,17,15,26,14,16,3,8,22,14,18,34,9,30,7,13,18,17,23,23,13,7,14,10,10,10,18,20,13,28,18,7,14,10,24,21,23,16,15,10,19,6,12
fa,22,11,11,4,12,43,10,11,15,9,15,8,11,32,14,28,30,15,18,8,14,30,16,17,16,6,9,10,7,20,18,22,31,14,14,8,11,22,6,25,19,14,8,14,16,23,7,24,24,14,15,7,7,30,7,27,24,13,18,8,3,31,5,23
fa,0,18,0,6,21,60,6,20,0,9,0,15,6,30,21,44,8,28,2,7,33,36,18,19,5,7,11,19,5,18,13,27,21,16,2,12,15,25,12,40,13,19,2,11,18,22,9,19,6,20,0,12,19,43,12,38,7,15,4,11,9,21,12,27
fa,18,10,15,10,17,36,10,28,14,4,16,8,8,13,19,30,22,22,11,11,15,27,21,22,15,7,18,15,3,9,14,24,27,16,17,3,18,17,6,9,17,17,13,13,14,18,15,36,21,15,10,5,11,26,2,10,20,19,18,18,8,21,14,38
fa,35,18,25,12,24,17,19,12,18,9,16,9,12,9,13,8,34,17,42,18,14,9,25,22,18,12,5,5,9,9,5,12,36,14,19,9,20,14,12,9,32,20,9,10,21,14,6,11,32,28,18,12,18,11,9,9,26,27,11,15,12,13,9,6
fa,24,17,12,10,18,35,12,22,8,7,20,14,7,12,14,24,34,18,23,10,18,25,18,13,8,7,12,11,6,8,11,34,32,22,17,5,20,27,6,10,12,10,15,11,13,16,12,28,22,20,16,7,19,32,7,12,9,21,14,11,9,13,14,30
fa,12,0,43,10,2,8,9,25,34,11,18,8,10,36,7,23,23,11,39,13,6,5,22,21,27,4,13,3,9,26,12,22,25,6,38,8,7,20,4,19,30,10,15,12,7,21,11,23,8,4,41,5,0,9,11,26,36,23,19,5,9,32,6,22
fa,16,13,13,18,22,12,22,19,9,16,8,14,19,15,23,17,28,17,24,20,11,3,30,19,8,14,11,12,12,12,11,24,13,18,12,13,22,11,13,12,22,17,13,15,23,18,13,21,13,18,11,20,11,11,15,16,15,33,9,14,18,25,11,16
fa,16,17,17,14,23,16,17,11,10,9,21,24,8,10,17,26,24,20,22,13,21,14,16,10,10,8,15,19,9,10,19,26,27,22,10,7,23,19,7,10,17,9,20,22,13,12,19,19,21,21,8,7,21,20,7,12,11,20,24,18,7,9,26,24
fa,2,5,0,25,15,10,20,30,2,19,4,28,19,22,25,30,18,15,14,10,17,13,32,17,0,17,7,24,17,18,7,30,4,14,10,19,17,17,20,24,4,26,10,13,17,12,21,28,5,9,1,25,5,3,25,27,4,33,0,17,18,17,30,37
fa,21,20,6,4,22,20,5,4,23,24,11,16,23,22,19,16,38,22,14,10,21,18,12,12,17,12,8,12,16,12,11,21,34,21,20,13,25,22,12,12,11,10,14,9,11,7,15,20,20,21,17,24,17,18,24,18,8,21,9,17,7,7,16,12
fa,49,7,21,3,23,33,9,15,8,1,32,5,3,5,17,25,50,24,23,12,10,21,12,21,8,4,23,11,2,5,12,18,53,7,15,3,20,28,3,6,25,6,16,11,7,18,17,21,52,17,8,5,9,29,2,8,17,20,30,12,3,20,4,20
fa,20,14,16,11,13,22,21,15,8,7,18,16,7,18,13,37,33,22,20,3,20,9,16,13,16,17,10,10,13,8,10,36,30,16,24,9,13,25,14,10,19,10,9,11,11,10,9,36,20,24,14,13,14,15,11,13,9,14,13,14,7,17,16,42
fa,2,6,0,21,15,33,16,57,0,18,4,4,14,42,13,11,14,17,14,9,23,28,17,16,5,16,7,8,10,36,7,29,7,13,5,12,11,32,16,41,12,18,5,11,16,24,11,22,2,15,2,13,9,31,12,38,11,19,3,11,18,37,9,26
fa,27,17,17,9,16,25,9,15,13,12,21,10,11,17,16,21,37,14,25,7,19,18,14,18,13,7,12,15,9,12,13,23,33,21,19,5,19,25,7,10,17,8,12,16,12,11,16,25,29,18,14,8,16,25,8,16,16,15,18,12,12,19,11,19
fa,20,26,13,15,17,18,11,11,17,20,11,19,12,17,12,17,30,16,24,11,21,6,19,17,16,11,10,8,15,16,13,23,27,21,23,19,13,17,16,16,15,13,11,14,13,8,8,22,16,17,20,14,23,15,25,20,14,15,8,12,16,13,16,12
fa,14,31,4,13,40,19,18,8,4,13,10,23,14,6,26,13,26,30,20,21,29,14,24,13,4,8,10,15,1,1,10,30,23,31,6,3,37,17,3,1,17,14,10,16,22,14,16,26,13,35,5,11,31,15,13,8,4,31,11,21,13,8,23,14
fa,6,19,5,10,19,18,14,5,11,24,12,25,24,19,25,20,14,24,12,13,27,10,15,9,13,19,10,18,16,14,19,23,15,18,20,20,20,16,24,16,14,18,8,13,10,4,16,24,10,22,10,22,19,10,23,16,12,11,15,18,11,19,23,15
fa,9,19,7,10,17,15,18,8,10,24,12,24,24,18,21,20,17,24,10,15,25,13,12,10,13,17,16,16,13,14,20,21,14,21,20,19,22,17,24,14,10,18,11,13,11,4,16,22,13,21,8,21,21,11,23,15,7,15,15,18,14,15,21,18
fa,10,19,12,18,20,32,29,43,2,3,11,20,3,0,18,16,18,21,21,21,23,26,22,27,5,3,9,12,7,0,19,22,19,27,19,10,23,24,16,17,11,11,5,17,6,12,16,23,20,22,11,17,20,25,17,30,5,13,12,20,1,12,16,15
fa,39,20,12,8,9,38,12,14,13,3,30,15,1,6,4,32,45,8,18,9,18,28,25,17,11,1,17,4,5,5,13,32,44,25,16,8,8,29,4,8,15,9,21,16,6,11,6,30,43,12,8,5,20,26,6,12,17,13,28,9,4,16,11,26
fa,29,34,12,6,33,11,17,6,7,11,16,27,5,3,24,15,37,29,18,23,26,7,18,10,14,7,10,14,6,3,12,22,33,30,17,5,30,10,7,2,22,12,8,14,17,10,15,24,31,26,7,10,37,12,11,3,15,16,18,10,5,11,27,17
fa,6,26,15,26,30,6,28,11,11,25,6,10,23,9,17,7,27,27,16,15,28,5,23,13,13,17,4,12,16,7,16,17,24,26,17,15,24,6,21,8,18,20,5,10,18,13,12,19,13,23,13,28,21,6,26,7,18,27,9,10,20,18,8,9
fa,35,4,25,1,4,13,10,19,29,4,32,4,6,37,9,24,51,11,18,7,15,12,14,11,20,6,15,5,12,12,13,34,35,8,34,5,6,20,12,14,39,6,6,6,9,19,4,33,22,15,39,21,0,13,1,21,28,13,20,14,0,23,0,26
fa,12,20,12,18,22,34,21,37,2,3,10,19,3,0,24,19,24,24,10,13,23,27,28,24,7,3,9,15,5,1,22,21,26,24,11,10,22,18,15,22,8,13,13,14,10,15,12,23,19,24,8,19,19,23,17,30,7,9,15,17,2,15,16,16
fa,28,16,29,19,7,18,9,17,20,16,19,13,7,12,12,14,44,5,28,6,27,18,11,16,12,4,17,4,11,8,13,32,42,21,20,10,13,16,7,7,19,16,13,12,10,15,10,25,29,10,22,7,18,14,16,10,26,12,22,5,13,23,12,17
fa,30,17,15,9,22,27,6,15,10,7,25,15,7,11,15,25,36,25,16,6,26,18,13,12,9,8,17,16,7,7,10,30,40,18,15,9,20,14,10,14,15,15,14,11,12,13,9,27,32,19,16,10,13,19,11,15,20,13,19,11,9,19,10,20
fa,18,15,10,3,14,29,7,12,13,12,23,16,12,22,22,28,29,18,11,7,24,20,10,11,17,9,12,13,10,13,22,30,27,17,14,6,16,22,8,10,25,17,10,14,14,14,13,29,25,16,8,8,11,20,3,12,16,27,25,16,9,24,10,26
fa,20,10,17,8,42,10,24,8,13,7,16,8,26,7,31,9,34,34,22,14,13,15,6,9,18,17,13,17,6,5,14,19,34,9,16,6,36,6,19,5,18,17,10,12,19,13,22,14,24,33,13,26,10,9,7,6,14,34,16,27,7,13,8,9
fa,19,28,11,13,22,25,7,9,17,16,20,19,8,9,15,18,28,22,15,11,29,19,16,10,16,6,11,15,12,8,19,19,41,22,17,11,20,13,9,10,12,13,15,15,8,15,11,24,29,14,20,14,20,17,16,15,12,14,24,8,9,15,8,21
fa,24,26,29,18,5,21,4,14,24,18,19,18,4,14,3,15,30,8,31,8,26,19,22,15,22,4,13,5,13,10,16,14,36,26,19,10,7,18,2,10,29,24,14,16,4,14,9,18,32,6,21,5,27,17,15,9,27,7,13,9,16,19,17,16
fa,22,15,24,11,9,16,10,14,24,19,26,17,10,19,5,15,28,10,33,12,15,9,20,19,23,8,12,5,16,15,19,12,34,17,21,13,9,14,8,11,27,20,8,16,16,14,13,15,21,15,22,6,17,14,12,12,29,21,19,8,16,19,12,13
fa,55,23,4,1,9,35,6,7,18,6,33,14,3,13,8,21,57,9,11,4,22,31,16,10,12,6,20,7,5,2,24,20,55,28,13,4,13,27,3,3,10,10,19,21,11,4,10,25,62,8,17,6,16,34,2,8,5,1,34,14,3,14,8,24
