class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63 
ha,13,21,43,26,28,0,32,10,9,36,0,0,30,0,2,6,11,31,37,36,30,0,36,4,8,25,0,0,26,0,0,12,12,26,11,38,23,0,43,0,22,36,0,2,38,0,0,5,11,22,14,42,25,0,37,0,23,34,0,0,40,0,0,8
ha,44,30,41,18,10,12,22,11,17,15,12,6,7,6,3,2,47,8,38,23,30,12,20,11,15,7,14,2,11,4,10,4,46,31,23,14,9,12,6,4,30,28,16,7,14,7,4,5,46,11,23,6,34,12,15,6,27,17,19,4,13,8,10,5
ha,37,25,26,14,25,24,22,20,12,12,3,7,12,12,3,2,40,23,28,23,22,25,29,13,10,11,2,5,10,8,3,4,38,28,12,10,26,24,11,8,26,27,7,3,10,14,6,6,39,30,12,11,26,24,12,12,19,20,8,5,11,16,7,4
ha,14,28,10,16,29,18,29,18,0,26,0,12,25,18,9,4,18,21,16,36,20,15,32,16,0,27,0,4,28,16,3,4,10,38,0,6,38,20,6,4,17,41,0,8,35,14,9,10,8,43,0,6,43,27,6,4,7,25,0,16,21,25,18,7
ha,25,37,42,28,36,0,34,8,8,12,5,4,12,0,4,1,36,28,41,38,36,0,42,8,0,8,7,2,3,0,6,1,39,34,2,7,30,0,10,0,30,43,6,5,33,2,7,8,28,36,8,12,36,0,12,0,30,33,4,8,34,3,10,2
ha,66,8,34,17,16,6,20,15,19,14,6,3,10,6,10,6,57,10,33,24,25,9,21,3,25,11,7,0,7,3,6,15,40,21,31,10,13,6,13,8,43,22,7,7,17,7,4,7,37,13,32,13,12,9,14,8,49,23,5,4,19,8,4,6
ha,32,21,36,14,27,10,25,13,16,15,7,6,18,8,5,3,38,24,35,28,26,12,22,9,12,18,6,2,9,4,7,4,38,23,12,12,24,10,18,6,32,30,4,4,26,7,4,6,31,27,16,18,21,10,15,8,32,22,8,8,21,10,6,3
ha,22,27,36,20,25,0,26,10,14,41,0,0,32,0,0,3,19,28,37,23,32,0,30,6,13,30,0,0,36,0,0,2,18,35,16,38,26,0,39,0,28,32,0,0,17,5,0,2,19,26,15,41,30,0,47,0,21,24,0,0,27,4,0,2
ha,0,0,31,31,4,2,45,22,0,36,0,14,32,22,10,7,2,7,33,40,18,12,24,8,0,31,4,6,22,13,18,18,0,8,0,30,1,7,35,17,28,44,0,13,28,15,19,11,0,0,0,36,0,0,36,24,15,37,0,17,37,24,18,12
ha,42,24,38,16,30,0,30,8,24,24,0,0,17,0,0,3,50,24,32,26,27,0,25,7,21,20,1,0,16,0,4,3,46,29,25,18,25,0,22,0,33,31,0,2,15,4,0,6,37,30,29,23,29,0,25,0,33,26,0,0,19,2,0,3
ha,9,31,21,8,32,24,14,10,0,42,0,0,41,24,0,0,17,27,18,23,30,22,26,9,0,34,0,0,31,18,0,1,9,35,0,34,29,23,40,22,15,24,0,0,18,4,0,3,0,36,0,42,36,24,42,28,22,7,0,0,7,11,0,1
ha,28,17,28,23,19,7,30,14,11,32,2,7,22,9,4,3,32,20,31,27,26,10,15,7,11,22,6,1,25,7,7,9,21,32,15,20,18,6,27,12,27,25,6,4,26,6,3,8,14,16,16,32,21,7,36,13,22,22,6,6,22,14,7,2
ha,62,13,44,8,29,12,22,13,16,4,6,4,8,4,7,4,60,31,37,22,13,12,21,7,16,8,9,2,4,4,6,4,61,17,16,4,29,13,8,4,38,22,8,4,14,5,8,5,62,30,16,8,12,12,4,4,44,19,6,8,11,11,2,7
ha,25,23,31,19,23,8,28,12,21,22,2,4,22,8,2,6,27,22,27,28,25,8,31,9,18,22,2,3,19,6,3,6,22,22,15,21,24,8,21,9,36,27,3,3,25,8,3,9,23,21,16,23,22,10,22,8,44,12,2,7,20,14,6,6
ha,22,21,38,23,21,2,27,9,18,28,4,5,20,6,3,9,20,25,37,22,28,3,28,7,17,20,2,5,25,5,5,7,26,24,17,29,19,4,25,4,33,25,3,5,18,10,4,10,23,21,17,26,23,2,32,6,33,13,5,8,27,10,4,6
ha,0,0,24,38,0,0,35,27,0,36,0,11,36,24,11,14,0,4,25,42,3,4,46,14,0,32,0,8,33,20,6,19,0,2,0,34,0,2,36,22,29,36,0,11,36,22,7,19,0,0,0,36,0,0,36,24,14,43,0,13,31,21,20,18
ha,36,24,29,16,31,7,26,18,13,15,5,6,9,5,12,4,36,23,32,28,26,10,28,6,14,12,1,1,9,2,7,21,19,34,17,17,26,5,21,11,31,26,3,4,25,4,1,12,25,25,16,18,30,7,16,8,39,12,2,3,31,6,4,14
ha,39,27,30,12,16,9,12,12,28,26,6,5,16,10,2,6,35,14,36,20,25,9,23,9,27,16,1,1,25,10,3,2,39,24,30,26,14,8,15,10,28,16,7,6,12,12,5,4,40,15,30,15,26,12,26,10,25,9,8,5,12,7,9,7
ha,1,0,15,42,2,0,45,20,0,52,0,8,43,22,4,2,0,11,24,30,16,7,35,11,0,37,0,9,39,16,10,11,0,14,0,42,10,7,38,17,21,41,0,6,32,14,8,6,0,6,0,42,9,6,47,18,18,27,0,12,33,21,12,5
ha,1,31,30,26,29,19,23,15,0,24,0,3,26,17,4,8,12,26,17,31,27,15,32,12,0,24,0,4,23,17,4,12,6,34,0,26,34,22,26,16,14,21,0,5,32,11,3,6,5,34,0,29,35,22,28,18,12,23,0,5,19,16,6,4
ha,32,30,35,23,30,12,23,13,12,15,1,2,15,6,4,3,29,30,39,23,30,12,26,11,12,15,0,2,15,6,1,5,34,34,12,15,34,13,15,6,23,16,5,7,21,10,5,6,38,34,12,15,34,13,15,6,17,17,7,7,18,12,7,4
ha,7,32,23,31,33,24,34,24,0,16,0,1,15,8,0,8,1,37,35,27,36,22,31,15,0,12,0,3,13,10,2,12,0,36,0,15,37,23,14,9,25,35,0,1,33,10,1,17,4,33,0,18,35,24,16,9,16,32,0,4,36,18,3,8
ha,2,28,22,23,30,20,30,20,0,26,0,6,24,16,4,5,12,26,23,27,26,16,29,17,0,23,0,5,23,16,4,9,9,33,0,26,33,21,26,18,14,27,0,3,21,14,4,7,6,34,0,28,34,22,28,18,9,24,0,5,21,16,6,5
ha,13,34,13,13,35,24,14,12,0,26,0,11,25,16,11,9,10,31,11,29,29,14,31,15,0,29,0,3,31,22,1,0,15,34,0,30,36,16,28,21,5,14,0,10,17,15,9,6,14,36,0,33,37,22,32,20,1,10,0,11,9,11,12,8
ha,5,18,18,33,18,12,30,18,0,30,0,8,30,20,6,10,0,24,21,27,24,13,29,12,0,30,0,8,30,20,7,11,5,21,0,24,21,14,24,16,14,27,0,14,34,21,10,11,5,21,0,24,21,14,24,16,9,29,0,16,29,24,16,8
ha,29,34,32,21,33,0,19,3,18,26,0,0,27,0,0,14,22,34,35,20,33,0,23,4,19,26,0,0,27,0,0,13,21,32,24,34,29,0,38,0,28,26,0,0,17,3,0,4,20,31,25,38,27,0,41,0,22,27,0,0,24,0,0,1
ha,27,25,28,21,37,13,28,11,9,9,8,7,14,4,11,4,25,27,42,36,20,9,28,14,12,19,2,3,11,6,1,1,26,25,11,11,33,11,17,5,24,28,3,6,33,11,10,2,25,34,12,19,25,12,10,5,28,29,5,9,22,12,6,3
ha,39,18,43,13,20,10,20,10,19,14,4,3,12,6,2,23,38,19,47,17,20,9,17,6,16,11,4,0,9,5,2,36,40,20,19,10,17,10,13,4,43,24,5,1,14,6,3,27,39,20,21,14,21,10,12,6,38,15,7,3,19,10,3,18
ha,3,29,26,26,36,14,41,21,0,24,0,0,17,16,2,1,10,29,32,37,38,15,32,9,0,18,0,3,11,13,4,5,14,28,0,20,33,11,16,18,22,38,0,2,29,15,6,4,7,23,0,27,30,19,21,15,27,31,0,0,33,19,3,1
ha,62,36,25,9,11,11,24,5,13,12,12,20,2,4,1,9,62,5,27,20,44,12,25,8,9,2,8,0,5,0,23,6,68,36,1,3,7,11,0,1,30,31,12,10,20,11,6,9,56,6,8,1,40,11,3,2,33,22,15,0,31,12,13,3
ha,56,31,18,7,15,11,23,4,28,24,9,9,8,9,1,3,54,12,28,24,35,7,25,6,19,6,4,0,14,7,10,5,65,23,21,18,14,8,4,7,24,19,4,6,19,11,8,5,54,13,25,7,29,10,21,8,26,26,4,0,19,3,7,4
ha,1,35,22,11,37,18,34,15,0,24,0,12,22,16,4,5,13,27,21,40,37,15,27,9,0,21,0,2,14,13,14,3,6,38,0,21,37,17,22,16,12,36,0,4,26,6,7,8,5,37,0,23,44,16,18,16,13,26,0,8,26,9,9,6
ha,6,43,7,24,43,26,52,17,0,6,0,12,6,4,5,5,13,35,17,32,40,23,53,19,0,6,0,7,1,2,7,1,9,36,0,8,36,20,8,8,29,35,0,5,40,15,4,3,4,35,0,15,36,21,14,12,15,42,0,2,39,16,3,2
ha,47,21,36,14,22,4,25,16,22,21,3,4,11,4,5,1,46,17,34,34,27,3,29,7,19,12,2,0,10,3,8,5,52,24,14,18,21,2,15,4,27,32,3,2,24,4,7,7,45,22,20,16,27,6,18,4,28,24,3,4,28,4,6,1
ha,60,21,29,6,23,11,28,4,23,9,9,6,8,6,1,12,77,15,27,26,23,9,11,8,11,6,5,0,3,3,16,16,72,22,12,5,16,7,7,4,40,7,1,14,15,11,3,20,61,20,22,8,20,12,7,6,28,23,9,2,24,3,3,8
ha,8,20,24,37,28,0,50,2,11,42,0,0,33,0,0,1,18,28,39,33,32,0,25,7,9,26,1,0,23,0,6,9,25,28,11,28,18,0,39,0,31,27,0,6,27,11,0,5,13,22,11,39,23,0,42,0,26,36,0,0,37,2,0,5
ha,31,24,26,19,17,5,35,8,20,31,2,9,12,11,3,3,45,10,29,25,35,7,25,8,18,11,0,2,12,6,16,7,42,27,16,17,12,5,11,7,35,25,0,13,28,11,1,6,30,13,20,14,30,5,23,9,31,25,2,4,38,2,7,3
ha,38,23,23,10,21,10,29,12,19,23,4,10,9,14,6,5,46,15,29,23,35,10,22,6,13,9,2,3,7,8,14,14,58,34,13,5,18,7,9,12,20,21,2,13,10,13,11,10,34,20,17,9,36,11,12,12,24,28,7,1,20,2,10,13
ha,54,17,34,21,25,4,8,4,24,13,0,0,13,3,10,26,50,21,32,19,19,3,18,2,24,12,0,4,16,4,0,32,53,13,20,20,13,4,19,5,48,21,0,0,19,9,0,12,53,17,15,13,20,5,10,2,44,16,0,0,17,4,3,37
ha,0,0,33,29,0,0,47,9,18,42,4,27,24,12,2,9,9,0,38,9,29,2,44,11,17,24,8,13,18,10,17,7,26,21,8,21,11,2,15,10,38,27,1,15,26,13,14,8,6,1,13,23,4,0,38,12,34,45,5,5,42,8,14,6
ha,18,22,22,13,21,4,32,10,18,49,1,10,21,13,1,1,21,10,23,14,40,7,31,7,20,27,4,2,28,11,9,2,28,26,12,34,21,9,13,10,29,26,3,4,24,6,4,7,15,15,19,26,27,4,42,15,24,23,1,1,36,4,3,1
ha,11,21,23,24,31,11,45,11,9,23,2,2,29,8,2,4,32,28,37,27,36,11,9,5,5,20,3,2,5,1,13,22,30,30,2,7,36,10,11,2,32,20,1,10,32,1,6,26,11,32,7,27,26,12,18,6,17,37,3,12,28,8,7,5
ha,46,35,32,20,11,6,24,8,24,24,1,10,5,2,0,8,56,18,31,16,42,5,13,6,13,3,6,4,9,2,10,22,49,48,10,8,10,4,5,3,36,29,2,9,17,3,2,21,41,15,19,7,50,7,23,3,26,11,8,4,24,2,14,2
ha,48,21,24,6,33,12,32,9,18,9,9,6,15,6,1,7,64,26,25,25,21,12,11,6,10,13,7,1,4,3,13,15,59,18,12,5,29,10,7,5,29,19,4,6,22,6,7,18,47,32,18,15,20,12,9,6,28,20,6,7,21,9,2,4
ha,40,27,34,18,29,0,27,5,28,24,0,0,21,0,0,3,56,24,32,20,33,0,12,8,18,16,0,0,12,0,13,12,56,25,15,16,24,0,17,0,28,22,1,5,32,4,2,9,39,28,27,23,29,0,23,0,30,27,0,0,28,0,0,2
ha,0,0,45,14,0,0,41,19,24,24,13,13,36,12,6,9,20,11,42,30,22,7,11,8,15,28,10,6,10,5,18,13,11,17,17,11,19,3,20,9,40,27,12,11,37,1,4,17,0,0,24,36,0,0,24,12,37,38,8,14,34,12,9,8
ha,56,12,31,7,32,12,29,11,21,6,8,3,15,6,3,4,64,26,27,27,19,12,17,7,12,14,7,2,2,2,10,8,60,8,16,6,32,9,11,6,32,19,2,0,34,2,5,14,54,34,21,15,14,15,6,6,27,13,8,8,23,6,2,4
ha,28,17,33,14,26,6,37,19,13,15,5,6,22,8,4,3,36,24,35,35,24,10,20,11,9,17,7,1,7,4,11,5,27,19,10,11,28,7,14,6,37,31,4,6,41,4,4,7,19,24,16,23,16,6,15,8,24,40,6,11,23,15,8,2
ha,7,18,36,26,24,0,38,5,11,45,0,0,39,0,0,7,38,20,26,26,40,0,14,8,8,28,1,0,12,0,16,19,30,30,7,23,26,0,21,0,25,30,0,4,27,4,8,21,4,19,14,44,14,0,49,0,19,48,0,0,44,0,0,1
ha,51,31,34,34,12,6,20,9,14,19,3,6,3,1,3,10,45,11,36,23,38,6,29,6,19,5,2,1,11,1,9,14,49,37,13,16,9,6,5,1,39,37,5,6,13,8,2,10,41,15,13,6,39,4,13,3,43,16,2,2,29,7,4,19
ha,29,21,27,15,24,9,34,11,17,22,3,8,19,7,3,7,47,24,30,20,31,10,12,6,10,12,7,5,12,2,10,18,42,31,7,13,21,7,14,4,26,20,1,12,34,2,5,17,24,26,14,21,26,13,21,6,20,27,6,8,23,7,10,4
ha,19,30,11,10,36,0,32,2,12,53,1,6,42,0,1,1,43,28,13,22,40,0,13,8,10,31,7,1,18,0,14,8,37,32,9,20,25,1,30,0,20,23,2,10,28,7,0,12,12,34,12,47,34,0,48,0,10,26,0,4,24,0,4,1
ha,7,36,21,12,36,24,31,14,0,24,0,6,24,16,1,4,32,35,13,25,39,20,15,6,1,17,7,5,15,3,8,15,12,45,0,18,27,8,28,12,17,28,0,10,28,4,2,17,0,25,0,35,24,15,36,24,0,35,0,5,30,17,6,4
ha,20,4,43,12,11,0,35,15,36,24,13,11,14,12,1,5,47,17,25,23,28,10,6,5,21,12,17,4,10,4,17,10,20,24,31,9,8,2,13,10,47,33,12,10,19,11,2,5,9,8,37,14,8,2,20,13,45,20,21,6,24,12,12,5
ha,31,23,31,18,28,8,28,13,14,21,3,6,18,8,4,2,31,23,28,30,25,9,29,10,16,21,4,2,17,7,4,0,24,31,16,19,29,9,20,8,28,29,4,6,16,5,6,6,27,28,16,20,28,10,20,8,33,17,5,5,15,13,6,5
ha,22,24,38,18,26,10,26,11,18,23,1,5,22,8,2,2,27,21,32,26,26,9,32,8,16,23,3,3,18,7,4,1,24,28,18,19,27,10,21,8,29,29,5,3,19,9,5,2,21,28,20,21,27,10,21,8,30,21,3,4,26,8,3,5
ha,26,9,39,14,39,6,38,11,27,10,0,0,33,4,0,0,29,38,45,36,10,6,17,10,22,31,0,0,8,3,0,1,27,11,23,8,36,3,41,5,31,26,0,0,41,4,0,0,26,36,25,40,9,5,10,4,34,41,0,0,18,7,0,1
ha,69,17,28,15,20,13,18,11,20,9,12,3,7,6,5,3,63,17,31,27,19,12,23,6,22,9,7,0,7,5,4,4,61,25,23,8,21,11,9,6,27,25,11,4,12,6,4,3,60,21,24,9,22,12,9,6,27,14,11,4,25,8,4,0
ha,39,15,32,18,21,15,30,13,13,12,6,12,7,5,11,7,40,16,21,29,19,17,36,8,11,11,15,5,8,5,7,8,30,18,12,11,22,13,11,9,30,30,9,6,31,9,7,8,36,19,11,12,20,11,11,9,29,13,9,13,41,12,4,6
ha,52,20,29,16,34,13,19,9,16,9,6,4,11,5,9,4,48,32,28,17,19,12,27,10,18,15,5,7,9,6,3,0,49,22,16,8,33,11,15,6,19,26,9,3,26,4,5,4,46,34,15,15,19,10,8,6,31,33,6,3,21,5,1,3
ha,24,24,41,21,23,4,26,8,15,26,5,5,19,4,4,7,27,24,36,23,27,5,24,3,13,19,6,2,24,3,5,15,29,34,14,20,20,4,20,4,34,19,3,7,18,5,2,23,28,20,16,24,25,4,26,4,34,16,3,7,23,9,5,12
ha,57,26,32,15,15,6,21,11,27,21,2,3,13,4,2,1,54,17,28,18,29,6,30,6,25,12,5,2,18,3,2,1,46,31,35,21,19,6,15,5,33,17,2,2,13,7,2,2,48,20,35,15,32,6,25,5,27,8,5,3,17,7,2,1
ha,15,25,40,24,29,0,32,8,15,32,0,0,36,0,0,0,15,32,38,29,29,0,28,7,15,34,0,0,29,0,0,0,12,26,17,28,26,0,38,0,29,36,0,0,41,3,0,0,12,28,16,36,23,0,32,0,27,40,0,0,42,0,0,0
ha,32,5,39,15,25,2,40,12,25,17,7,5,21,5,5,1,33,20,40,35,7,2,30,9,23,23,6,5,14,5,3,1,30,11,27,13,23,2,30,5,38,31,5,2,22,5,8,4,28,25,29,29,10,4,14,4,36,26,7,8,24,6,3,3
ha,43,31,27,13,37,10,13,18,9,15,6,6,10,5,13,0,36,35,31,26,31,9,24,9,10,10,3,9,12,6,3,2,34,38,10,13,36,11,15,6,17,28,3,8,20,4,9,4,33,33,12,15,36,11,12,6,25,22,5,3,24,5,7,7
ha,40,20,34,14,22,9,23,13,22,16,7,7,12,8,7,2,42,17,33,31,23,9,24,7,20,15,6,1,12,7,7,2,37,24,24,14,22,9,16,8,27,27,8,4,22,5,6,3,35,24,24,16,23,11,16,8,31,17,8,5,25,6,3,4
ha,16,28,16,15,33,19,26,13,0,33,0,3,28,18,5,3,10,35,17,24,33,18,23,5,0,28,0,2,30,22,5,4,5,36,0,29,36,19,29,22,5,34,0,0,34,6,0,1,6,33,0,32,36,21,29,18,13,26,0,0,31,10,0,1
ha,0,0,36,20,9,2,43,20,0,36,0,18,27,22,9,14,1,0,37,30,19,7,30,12,0,36,1,9,20,17,16,21,1,8,0,29,1,0,35,24,17,49,0,7,51,7,5,22,0,2,0,34,0,0,36,24,15,47,0,12,37,19,15,15
ha,23,30,32,18,26,10,27,10,11,25,2,6,20,8,4,4,27,23,30,24,31,9,26,9,9,20,4,1,22,7,5,9,21,34,11,22,27,9,20,8,19,35,5,5,27,5,2,6,21,27,11,21,32,10,25,8,21,27,3,4,31,4,4,7
ha,51,10,44,12,30,12,43,14,11,4,8,3,5,2,2,5,46,25,50,34,12,12,26,13,12,10,5,4,2,2,0,3,52,15,9,3,32,11,8,3,36,27,7,4,33,2,6,8,50,31,9,8,13,11,3,3,42,29,5,8,26,7,2,9
ha,34,24,33,22,26,0,29,3,16,30,0,0,25,0,0,14,32,24,34,24,29,0,21,7,17,30,0,0,25,0,3,10,21,30,20,25,29,0,30,0,30,33,0,0,30,2,0,6,22,30,19,28,30,0,29,0,30,34,0,0,25,0,0,9
ja,68,22,37,15,18,11,5,4,12,4,4,0,6,2,12,36,74,21,24,0,29,11,15,4,10,8,9,12,3,3,1,32,62,27,21,7,22,11,9,6,27,20,12,4,8,5,6,9,66,22,7,1,21,11,4,2,38,11,5,7,18,3,0,40
ja,42,31,34,30,28,6,6,6,10,16,9,0,8,1,12,17,44,25,29,6,34,8,31,3,11,10,13,7,13,1,3,18,25,31,23,30,22,5,20,5,24,26,8,10,15,3,7,2,42,24,8,8,25,7,18,1,45,14,7,5,15,4,1,32
ja,0,37,13,32,38,21,12,1,0,15,15,3,16,8,14,31,5,32,41,7,2,9,31,11,0,13,1,26,34,15,4,25,0,0,0,36,9,0,29,24,0,36,0,24,47,14,22,15,6,38,0,8,14,15,24,9,26,12,5,18,28,1,2,50
ja,31,17,28,12,22,20,35,20,16,9,10,5,12,10,3,6,30,22,34,24,20,23,23,8,14,12,7,6,9,10,2,12,38,21,13,9,22,19,11,12,20,34,11,2,13,13,10,8,37,23,13,11,18,19,9,12,29,7,11,10,28,20,2,7
ja,13,5,46,34,8,4,31,10,29,20,11,6,17,10,8,4,15,14,45,29,8,6,34,7,23,13,15,9,18,8,4,8,8,8,36,22,9,5,22,8,32,24,20,11,20,10,13,8,15,7,32,22,13,5,15,7,43,10,14,13,36,18,5,1
ja,17,12,38,29,7,2,28,17,11,33,4,17,17,10,10,4,13,11,33,22,13,5,46,6,9,14,7,12,32,7,9,17,8,18,16,33,8,4,20,10,16,53,10,13,18,5,16,8,10,6,15,20,22,6,24,7,38,7,9,16,40,20,13,3
ja,21,34,33,25,19,7,20,11,14,37,0,0,20,11,0,4,21,24,30,18,35,12,29,8,13,16,0,0,33,8,0,9,16,36,15,33,19,8,21,10,17,44,0,0,24,11,0,2,17,19,14,21,41,11,27,9,37,9,0,0,35,11,0,5
ja,14,37,11,18,39,22,22,14,0,24,0,5,22,16,10,2,3,48,19,10,45,27,18,4,0,18,0,12,21,12,7,12,0,48,0,12,48,30,12,8,2,35,0,10,22,9,12,8,11,38,0,12,38,24,12,8,15,19,0,11,42,21,3,2
ja,62,19,34,14,23,10,22,12,21,9,9,4,6,6,3,2,61,21,34,18,20,13,23,6,17,6,10,4,7,4,2,10,61,24,24,9,23,13,9,6,25,24,12,3,9,3,6,5,62,19,20,8,23,12,6,4,33,12,11,4,22,11,3,6
ja,3,0,62,13,4,0,29,22,51,0,20,0,14,24,7,7,8,6,58,21,0,7,24,10,46,12,17,9,0,17,0,21,0,0,54,0,0,0,18,24,54,12,30,0,18,18,12,16,11,1,43,17,0,6,0,18,56,15,26,5,28,17,0,13
ja,25,24,27,32,24,8,20,7,17,33,3,2,15,10,6,3,26,22,23,20,25,10,36,5,16,15,6,7,29,8,4,4,19,26,23,36,16,8,24,12,15,25,7,9,18,9,6,3,24,13,21,24,29,10,26,8,30,11,2,6,30,13,7,2
ja,65,18,26,9,26,11,28,7,20,9,12,5,7,6,4,3,63,19,32,22,26,12,20,6,16,7,10,1,5,4,10,3,69,20,21,6,17,12,8,4,26,30,11,5,8,13,4,2,60,22,22,7,22,10,7,6,35,16,9,4,19,12,3,2
ja,62,24,24,9,24,14,19,4,24,9,14,6,9,6,4,4,69,17,25,22,29,11,15,7,15,9,10,2,4,3,16,2,69,25,20,5,20,8,9,6,27,13,12,9,10,18,5,0,61,19,24,9,19,13,9,6,36,9,8,5,22,13,2,1
ja,49,27,29,15,31,8,13,10,11,15,5,3,5,6,11,18,54,34,19,4,26,13,25,5,7,4,11,16,13,2,0,23,38,39,15,15,32,12,12,6,15,29,8,5,11,2,8,9,52,20,7,12,39,12,5,2,29,11,5,6,15,4,9,28
ja,31,25,42,15,32,0,35,8,20,23,0,0,24,0,0,1,41,41,25,22,33,0,24,0,15,14,10,2,12,0,0,17,37,27,17,20,27,0,29,0,32,35,0,3,24,5,0,0,37,40,19,18,26,0,18,0,31,18,3,8,28,2,0,8
ja,46,24,37,17,24,12,38,16,6,4,11,9,4,2,6,0,43,27,45,20,28,14,31,9,1,0,15,9,1,0,5,8,49,28,5,3,26,11,4,2,33,42,10,6,15,10,8,4,46,29,3,1,29,13,1,0,37,20,14,5,35,7,6,10
ja,23,23,15,21,25,9,39,5,22,24,3,8,22,8,5,4,31,26,22,31,34,12,30,0,15,13,8,3,10,3,8,10,27,28,13,15,23,8,22,8,39,18,3,11,22,14,4,1,21,25,16,21,24,9,21,9,36,25,4,5,26,9,3,2
ja,29,14,28,16,37,8,35,14,15,12,6,3,24,8,6,1,25,40,36,20,17,10,22,10,13,21,5,12,10,6,3,6,24,19,16,11,40,9,29,8,22,27,4,3,27,4,9,4,31,33,13,25,14,10,10,6,32,30,3,5,26,7,3,8
ja,25,17,23,17,21,13,46,14,12,13,9,9,17,9,4,7,24,28,32,31,29,17,23,3,10,13,7,3,5,5,10,16,31,18,10,16,19,12,22,12,26,39,6,3,16,9,10,7,27,27,9,18,22,13,14,12,33,19,8,5,25,9,4,11
ja,20,25,24,27,26,0,37,5,17,44,0,0,31,0,0,0,28,32,19,31,42,0,25,0,13,22,6,2,23,0,6,7,25,37,15,35,22,0,42,0,26,29,0,4,14,7,0,0,22,25,15,36,30,0,41,0,31,20,0,0,28,8,0,0
ja,32,11,26,13,18,8,29,17,26,27,2,3,25,15,2,2,40,27,16,12,30,15,24,1,19,13,11,8,12,8,9,11,33,21,15,15,15,4,18,16,32,43,2,7,20,12,2,1,29,16,17,17,13,7,19,15,43,19,2,2,33,18,2,4
ja,13,14,16,28,24,14,32,17,0,36,0,4,26,18,11,3,0,28,17,21,33,16,26,4,0,32,7,6,27,20,8,11,0,24,0,24,27,13,21,16,4,44,0,10,49,10,6,8,9,33,0,9,27,19,13,7,10,32,5,15,49,9,5,14
ja,25,19,54,24,20,0,39,8,17,15,8,8,14,0,5,0,33,22,48,33,23,0,39,4,11,9,12,5,9,0,4,4,25,20,17,14,19,0,15,0,47,45,9,6,28,2,9,0,32,23,11,9,21,0,10,0,50,36,11,4,37,3,3,6
ja,26,18,30,19,22,8,34,12,15,23,6,8,18,9,5,3,24,23,28,33,33,9,27,5,9,17,8,3,11,6,17,3,25,24,16,21,20,5,24,10,18,42,5,7,21,5,10,3,28,20,17,20,18,6,21,9,29,29,5,7,27,12,5,3
ja,23,20,35,14,30,6,33,9,15,28,2,4,19,10,0,8,34,27,21,18,30,8,21,0,16,17,11,5,16,8,3,21,28,27,16,17,19,4,24,10,30,34,2,4,18,13,4,6,36,25,11,18,25,9,15,6,36,21,4,5,19,4,1,21
ja,49,15,38,9,19,8,28,11,26,7,13,8,4,6,4,11,67,23,19,10,29,10,16,0,12,5,21,7,3,4,5,25,45,16,29,9,13,6,13,10,31,33,16,3,9,7,8,8,63,19,18,8,17,8,7,6,25,18,13,5,19,0,3,27
ja,50,21,36,20,24,8,15,15,14,11,6,2,7,4,15,8,55,31,10,3,42,13,16,0,7,8,20,13,6,4,8,20,42,24,15,14,25,8,15,7,22,21,7,5,30,2,11,8,53,30,12,7,35,13,4,2,24,1,11,17,22,2,3,20
ja,37,15,45,22,22,0,22,8,20,22,4,5,15,0,10,9,47,31,19,11,26,0,24,1,19,18,17,9,15,0,2,17,30,23,28,23,22,0,24,0,27,28,11,5,23,0,10,2,48,21,17,18,25,0,14,0,34,22,10,3,14,5,4,21
ja,25,38,35,29,48,0,12,10,2,10,7,6,7,0,18,9,28,43,13,13,51,0,20,0,10,16,14,13,7,4,11,13,17,42,4,14,43,0,14,0,12,43,4,12,34,0,16,1,39,47,6,12,45,0,6,3,15,11,16,8,19,0,8,21
ja,39,21,33,22,39,9,7,5,9,10,7,0,11,2,14,28,41,48,20,2,30,10,18,1,5,14,15,4,6,2,4,36,18,18,15,15,30,8,21,7,25,29,6,4,30,10,12,8,40,48,9,4,38,13,4,6,14,8,20,4,7,1,5,35
ja,37,25,22,15,24,0,30,1,30,23,8,10,23,0,5,3,42,26,33,24,28,0,28,3,18,14,11,3,13,0,4,9,46,26,23,13,20,0,20,0,32,21,8,9,14,12,6,6,48,24,17,16,29,0,10,0,31,14,12,7,22,6,6,14
ja,20,27,34,16,28,10,35,11,18,17,4,6,17,6,1,6,31,30,31,28,33,12,22,2,11,7,10,5,8,2,7,17,21,28,19,21,27,8,23,10,23,38,5,1,15,7,6,4,32,25,15,15,28,10,15,6,25,25,9,4,25,5,2,15
ja,54,21,21,26,36,10,1,1,10,12,8,0,4,3,15,34,57,37,18,2,20,11,23,1,9,4,9,15,12,3,0,35,36,24,24,16,24,12,16,8,24,16,12,8,16,8,8,4,56,29,10,6,17,10,14,3,24,12,11,8,18,2,0,36
ja,27,29,18,22,32,0,17,6,10,43,1,1,38,0,7,5,24,38,12,20,37,0,22,0,11,38,7,2,35,0,0,10,12,34,12,48,34,0,48,0,8,26,0,4,26,0,4,0,31,29,7,33,29,0,31,0,22,27,4,2,29,3,0,9
